"year","met_year","yr_part","month","BEST","BEST_uncertainty","Cowtan & Way Hybrid","Cowtan & Way Hybrid_uncertainty","GISTEMP","GISTEMP NH","GISTEMP SH","HadCRUT3","HadCRUT3v","HadCRUT4","JMA","Keeling","NCEI","NCEP Surface Air","NCEP Surface Air NH","NCEP Surface Air SH","RATPAC-A 850-300 mb","RSS TLT 3.3","RSS TMT 3.3","RSS TMT 4.0","UAH TLT 5.6","UAH TLT 6.0"
1895,1895,1895.70833333333,9,-0.689,0.145,-0.579,0.19012,-0.418,-0.335,-0.493,-0.505,-0.514,-0.558,-0.487,NA,-0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1895,1895.79166666667,10,-0.599,0.125,-0.612,0.19404,-0.505,-0.532,-0.465,-0.628,-0.615,-0.628,-0.528,NA,-0.532,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1895,1895.875,11,-0.561,0.139,-0.553,0.19404,-0.55,-0.533,-0.566,-0.543,-0.558,-0.57,-0.531,NA,-0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1896,1895.95833333333,12,-0.623,0.156,-0.609,0.19208,-0.512,-0.615,-0.416,-0.582,-0.579,-0.588,-0.613,NA,-0.502,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.04166666667,1,-0.638,0.168,-0.604,0.1862,-0.678,-0.951,-0.397,-0.519,-0.541,-0.549,-0.589,NA,-0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.125,2,-0.707,0.147,-0.601,0.18032,-0.616,-0.805,-0.429,-0.527,-0.536,-0.573,-0.525,NA,-0.544,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.20833333333,3,-0.847,0.147,-0.809,0.17444,-0.775,-1.093,-0.459,-0.686,-0.702,-0.707,-0.706,NA,-0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.29166666667,4,-0.901,0.165,-0.779,0.16856,-0.746,-1.087,-0.412,-0.624,-0.636,-0.65,-0.66,NA,-0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.375,5,-0.647,0.164,-0.594,0.17248,-0.603,-0.601,-0.605,-0.492,-0.494,-0.481,-0.391,NA,-0.531,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.45833333333,6,-0.502,0.141,-0.466,0.17444,-0.531,-0.337,-0.715,-0.405,-0.428,-0.407,-0.39,NA,-0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.54166666667,7,-0.409,0.156,-0.395,0.18032,-0.455,-0.39,-0.523,-0.414,-0.451,-0.399,-0.41,NA,-0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.625,8,-0.468,0.165,-0.418,0.18424,-0.479,-0.468,-0.493,-0.39,-0.422,-0.366,-0.391,NA,-0.479,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.70833333333,9,-0.506,0.144,-0.382,0.19012,-0.438,-0.425,-0.463,-0.391,-0.43,-0.383,-0.365,NA,-0.463,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.79166666667,10,-0.432,0.13,-0.407,0.19208,-0.365,-0.392,-0.325,-0.396,-0.428,-0.415,-0.351,NA,-0.408,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.875,11,-0.548,0.144,-0.549,0.19208,-0.55,-0.723,-0.386,-0.51,-0.541,-0.561,-0.566,NA,-0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1897,1896.95833333333,12,-0.5,0.143,-0.287,0.18816,-0.522,-0.655,-0.376,-0.302,-0.347,-0.302,-0.376,NA,-0.381,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,1897,1897.04166666667,1,-0.647,0.165,-0.577,0.18424,-0.668,-0.851,-0.477,-0.54,-0.56,-0.528,-0.586,NA,-0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,1897,1897.125,2,-0.744,0.146,-0.619,0.17836,-0.656,-0.895,-0.419,-0.453,-0.496,-0.464,-0.522,NA,-0.576,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,1897,1897.20833333333,3,-0.699,0.156,-0.616,0.17248,-0.585,-0.863,-0.319,-0.596,-0.626,-0.599,-0.668,NA,-0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,1897,1897.29166666667,4,-0.519,0.145,-0.403,0.1666,-0.436,-0.457,-0.422,-0.357,-0.401,-0.37,-0.364,NA,-0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,1897,1897.375,5,-0.394,0.148,-0.345,0.17052,-0.403,-0.241,-0.575,-0.319,-0.356,-0.302,-0.308,NA,-0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,1897,1897.45833333333,6,-0.506,0.162,-0.464,0.17248,-0.511,-0.427,-0.605,-0.449,-0.454,-0.445,-0.407,NA,-0.522,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,1897,1897.54166666667,7,-0.482,0.169,-0.494,0.18032,-0.435,-0.34,-0.533,-0.459,-0.468,-0.452,-0.428,NA,-0.444,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,1897,1897.625,8,-0.552,0.17,-0.506,0.18228,-0.419,-0.328,-0.513,-0.47,-0.489,-0.458,-0.431,NA,-0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,1897,1897.70833333333,9,-0.591,0.135,-0.498,0.18816,-0.438,-0.395,-0.493,-0.421,-0.424,-0.414,-0.331,NA,-0.423,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,1897,1897.79166666667,10,-0.585,0.136,-0.554,0.19012,-0.495,-0.542,-0.445,-0.545,-0.522,-0.547,-0.448,NA,-0.561,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,1897,1897.875,11,-0.708,0.159,-0.692,0.19012,-0.57,-0.683,-0.456,-0.714,-0.697,-0.728,-0.676,NA,-0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,1898,1897.95833333333,12,-0.686,0.146,-0.668,0.1862,-0.652,-0.765,-0.536,-0.726,-0.71,-0.754,-0.753,NA,-0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,1898,1898.04166666667,1,-0.605,0.151,-0.549,0.18032,-0.508,-0.501,-0.517,-0.414,-0.4,-0.409,-0.433,NA,-0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,1898,1898.125,2,-0.927,0.151,-0.839,0.1764,-0.796,-1.015,-0.579,-0.69,-0.656,-0.718,-0.687,NA,-0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,1898,1898.20833333333,3,-1.067,0.144,-1.097,0.17052,-1.025,-1.283,-0.779,-1.023,-0.971,-1.075,-1.096,NA,-1.144,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,1898,1898.29166666667,4,-0.847,0.159,-0.817,0.1666,-0.756,-0.727,-0.782,-0.852,-0.782,-0.869,-0.798,NA,-0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,1898,1898.375,5,-0.825,0.148,-0.818,0.17052,-0.753,-0.761,-0.755,-0.727,-0.694,-0.744,-0.675,NA,-0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,1898,1898.45833333333,6,-0.61,0.176,-0.621,0.17248,-0.591,-0.497,-0.695,-0.592,-0.575,-0.605,-0.57,NA,-0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,1898,1898.54166666667,7,-0.646,0.162,-0.662,0.18032,-0.615,-0.47,-0.753,-0.673,-0.633,-0.67,-0.595,NA,-0.645,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,1898,1898.625,8,-0.708,0.173,-0.654,0.18228,-0.609,-0.528,-0.703,-0.627,-0.595,-0.607,-0.545,NA,-0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,1898,1898.70833333333,9,-0.74,0.154,-0.665,0.1862,-0.588,-0.485,-0.683,-0.594,-0.568,-0.607,-0.525,NA,-0.598,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,1898,1898.79166666667,10,-0.828,0.132,-0.831,0.19012,-0.715,-0.732,-0.705,-0.818,-0.76,-0.846,-0.79,NA,-0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,1898,1898.875,11,-0.865,0.141,-0.793,0.18816,-0.75,-0.843,-0.646,-0.696,-0.676,-0.722,-0.695,NA,-0.649,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,1899,1898.95833333333,12,-0.839,0.148,-0.772,0.18424,-0.612,-0.655,-0.566,-0.626,-0.6,-0.631,-0.532,NA,-0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,1899,1899.04166666667,1,-0.684,0.151,-0.637,0.1764,-0.618,-0.621,-0.627,-0.51,-0.51,-0.537,-0.479,NA,-0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,1899,1899.125,2,-0.888,0.174,-0.825,0.17248,-0.856,-1.145,-0.579,-0.82,-0.812,-0.841,-0.854,NA,-0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,1899,1899.20833333333,3,-0.846,0.145,-0.883,0.16856,-0.825,-1.063,-0.589,-0.856,-0.829,-0.865,-0.86,NA,-0.748,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,1899,1899.29166666667,4,-0.695,0.158,-0.666,0.16268,-0.626,-0.657,-0.602,-0.625,-0.627,-0.647,-0.606,NA,-0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,1899,1899.375,5,-0.595,0.147,-0.56,0.16856,-0.603,-0.631,-0.575,-0.582,-0.585,-0.584,-0.577,NA,-0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,1899,1899.45833333333,6,-0.786,0.144,-0.737,0.17248,-0.641,-0.727,-0.565,-0.667,-0.64,-0.675,-0.685,NA,-0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,1899,1899.54166666667,7,-0.6,0.155,-0.592,0.17836,-0.515,-0.53,-0.503,-0.595,-0.591,-0.57,-0.566,NA,-0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,1899,1899.625,8,-0.485,0.167,-0.448,0.18032,-0.419,-0.368,-0.483,-0.466,-0.506,-0.448,-0.437,NA,-0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,1899,1899.70833333333,9,-0.479,0.141,-0.418,0.18424,-0.398,-0.355,-0.453,-0.43,-0.448,-0.412,-0.405,NA,-0.426,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,1899,1899.79166666667,10,-0.444,0.135,-0.48,0.1862,-0.395,-0.262,-0.525,-0.464,-0.473,-0.474,-0.382,NA,-0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,1899,1899.875,11,-0.281,0.148,-0.324,0.18424,-0.27,-0.063,-0.486,-0.202,-0.244,-0.241,-0.23,NA,-0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,1900,1899.95833333333,12,-0.714,0.157,-0.696,0.18424,-0.662,-0.865,-0.456,-0.694,-0.685,-0.727,-0.678,NA,-0.602,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,1900,1900.04166666667,1,-0.868,0.143,-0.753,0.17248,-0.838,-1.091,-0.597,-0.529,-0.545,-0.571,-0.599,NA,-0.696,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,1900,1900.125,2,-0.412,0.179,-0.437,0.16856,-0.536,-0.595,-0.489,-0.5,-0.543,-0.504,-0.629,NA,-0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,1900,1900.20833333333,3,-0.399,0.141,-0.482,0.16464,-0.455,-0.383,-0.539,-0.596,-0.615,-0.599,-0.663,NA,-0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,1900,1900.29166666667,4,-0.549,0.152,-0.481,0.16268,-0.576,-0.607,-0.542,-0.534,-0.572,-0.552,-0.516,NA,-0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,1900,1900.375,5,-0.463,0.165,-0.509,0.16464,-0.463,-0.351,-0.565,-0.522,-0.533,-0.55,-0.467,NA,-0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,1900,1900.45833333333,6,-0.514,0.148,-0.433,0.17052,-0.541,-0.497,-0.585,-0.445,-0.465,-0.467,-0.407,NA,-0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,1900,1900.54166666667,7,-0.483,0.16,-0.464,0.1764,-0.475,-0.4,-0.553,-0.483,-0.514,-0.48,-0.457,NA,-0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,1900,1900.625,8,-0.521,0.167,-0.504,0.1764,-0.419,-0.348,-0.493,-0.505,-0.521,-0.482,-0.483,NA,-0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,1900,1900.70833333333,9,-0.523,0.149,-0.475,0.18032,-0.378,-0.325,-0.433,-0.493,-0.52,-0.495,-0.468,NA,-0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,1900,1900.79166666667,10,-0.341,0.14,-0.335,0.18228,-0.315,-0.192,-0.445,-0.347,-0.389,-0.345,-0.293,NA,-0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,1900,1900.875,11,-0.545,0.139,-0.55,0.18032,-0.52,-0.603,-0.446,-0.517,-0.542,-0.53,-0.529,NA,-0.547,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,1901,1900.95833333333,12,-0.566,0.158,-0.504,0.17836,-0.542,-0.475,-0.596,-0.338,-0.376,-0.357,-0.353,NA,-0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,1901,1901.04166666667,1,-0.721,0.143,-0.634,0.17248,-0.738,-0.891,-0.577,-0.483,-0.501,-0.507,-0.577,NA,-0.578,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,1901,1901.125,2,-0.555,0.171,-0.518,0.16856,-0.516,-0.495,-0.539,-0.597,-0.613,-0.61,-0.694,NA,-0.546,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,1901,1901.20833333333,3,-0.423,0.138,-0.503,0.16464,-0.425,-0.283,-0.569,-0.592,-0.591,-0.569,-0.639,NA,-0.522,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,1901,1901.29166666667,4,-0.485,0.155,-0.422,0.16072,-0.476,-0.377,-0.582,-0.515,-0.537,-0.493,-0.495,NA,-0.518,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,1901,1901.375,5,-0.514,0.159,-0.432,0.16856,-0.573,-0.531,-0.625,-0.477,-0.499,-0.471,-0.478,NA,-0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,1901,1901.45833333333,6,-0.565,0.147,-0.453,0.17052,-0.491,-0.357,-0.615,-0.463,-0.496,-0.442,-0.446,NA,-0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,1901,1901.54166666667,7,-0.569,0.164,-0.54,0.17836,-0.475,-0.32,-0.633,-0.486,-0.502,-0.481,-0.497,NA,-0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,1901,1901.625,8,-0.567,0.155,-0.481,0.1764,-0.509,-0.428,-0.593,-0.517,-0.541,-0.497,-0.513,NA,-0.543,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,1901,1901.70833333333,9,-0.645,0.145,-0.565,0.18032,-0.558,-0.545,-0.573,-0.633,-0.636,-0.621,-0.647,NA,-0.608,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,1901,1901.79166666667,10,-0.653,0.137,-0.595,0.18228,-0.695,-0.702,-0.685,-0.59,-0.595,-0.583,-0.585,NA,-0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,1901,1901.875,11,-0.654,0.138,-0.654,0.17836,-0.57,-0.613,-0.526,-0.681,-0.675,-0.714,-0.648,NA,-0.551,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,1902,1901.95833333333,12,-0.708,0.137,-0.695,0.1764,-0.692,-0.805,-0.576,-0.71,-0.703,-0.712,-0.761,NA,-0.672,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,1902,1902.04166666667,1,-0.693,0.131,-0.681,0.16856,-0.638,-0.691,-0.587,-0.533,-0.514,-0.564,-0.612,NA,-0.543,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,1902,1902.125,2,-0.503,0.153,-0.557,0.16464,-0.496,-0.405,-0.589,-0.608,-0.599,-0.61,-0.658,NA,-0.506,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,1902,1902.20833333333,3,-0.801,0.127,-0.788,0.16268,-0.765,-0.913,-0.619,-0.709,-0.689,-0.716,-0.764,NA,-0.691,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,1902,1902.29166666667,4,-0.769,0.146,-0.692,0.15876,-0.696,-0.827,-0.572,-0.748,-0.741,-0.749,-0.767,NA,-0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,1902,1902.375,5,-0.733,0.151,-0.707,0.16464,-0.703,-0.801,-0.605,-0.674,-0.673,-0.679,-0.666,NA,-0.695,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,1902,1902.45833333333,6,-0.737,0.132,-0.719,0.16856,-0.731,-0.817,-0.645,-0.745,-0.735,-0.732,-0.725,NA,-0.761,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,1902,1902.54166666667,7,-0.591,0.154,-0.604,0.17444,-0.645,-0.64,-0.653,-0.698,-0.694,-0.679,-0.724,NA,-0.698,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,1902,1902.625,8,-0.637,0.153,-0.618,0.17444,-0.659,-0.578,-0.743,-0.68,-0.688,-0.667,-0.647,NA,-0.675,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,1902,1902.70833333333,9,-0.644,0.139,-0.587,0.17836,-0.608,-0.585,-0.633,-0.649,-0.661,-0.642,-0.648,NA,-0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,1902,1902.79166666667,10,-0.746,0.12,-0.754,0.17836,-0.675,-0.702,-0.635,-0.741,-0.731,-0.771,-0.689,NA,-0.689,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,1902,1902.875,11,-0.868,0.131,-0.875,0.1764,-0.76,-0.923,-0.596,-0.753,-0.739,-0.802,-0.745,NA,-0.754,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,1903,1902.95833333333,12,-0.926,0.136,-0.867,0.17248,-0.862,-1.085,-0.626,-0.769,-0.767,-0.794,-0.851,NA,-0.805,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,1903,1903.04166666667,1,-0.696,0.128,-0.698,0.16464,-0.718,-0.731,-0.707,-0.566,-0.57,-0.599,-0.649,NA,-0.665,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,1903,1903.125,2,-0.555,0.133,-0.507,0.16268,-0.526,-0.355,-0.689,-0.488,-0.513,-0.544,-0.593,NA,-0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,1903,1903.20833333333,3,-0.745,0.123,-0.727,0.16072,-0.705,-0.723,-0.689,-0.661,-0.661,-0.678,-0.736,NA,-0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,1903,1903.29166666667,4,-0.945,0.14,-0.837,0.15876,-0.826,-0.927,-0.712,-0.76,-0.755,-0.772,-0.796,NA,-0.809,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,1903,1903.375,5,-0.804,0.144,-0.773,0.16464,-0.813,-0.921,-0.715,-0.748,-0.748,-0.738,-0.731,NA,-0.822,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,1903,1903.45833333333,6,-0.879,0.13,-0.843,0.16856,-0.831,-0.937,-0.725,-0.854,-0.819,-0.834,-0.799,NA,-0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,1903,1903.54166666667,7,-0.78,0.156,-0.743,0.17248,-0.685,-0.7,-0.673,-0.769,-0.76,-0.783,-0.761,NA,-0.738,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,1903,1903.625,8,-0.924,0.156,-0.862,0.17248,-0.819,-0.888,-0.763,-0.913,-0.872,-0.891,-0.85,NA,-0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,1903,1903.70833333333,9,-0.92,0.154,-0.768,0.1764,-0.818,-0.775,-0.873,-0.823,-0.794,-0.8,-0.8,NA,-0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,1903,1903.79166666667,10,-0.918,0.118,-0.907,0.1764,-0.815,-0.842,-0.795,-0.918,-0.867,-0.943,-0.815,NA,-0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,1903,1903.875,11,-0.907,0.134,-0.873,0.17248,-0.79,-0.813,-0.766,-0.843,-0.818,-0.895,-0.839,NA,-0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,1904,1903.95833333333,12,-0.912,0.152,-0.86,0.17052,-0.872,-0.945,-0.796,-0.891,-0.857,-0.874,-0.94,NA,-0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,1904,1904.04166666667,1,-1.068,0.159,-1.013,0.16464,-1.088,-1.291,-0.887,-0.982,-0.939,-0.966,-1.022,NA,-0.992,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,1904,1904.125,2,-1.087,0.152,-1.025,0.16268,-1.016,-1.115,-0.919,-0.937,-0.894,-0.943,-0.955,NA,-0.933,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,1904,1904.20833333333,3,-0.901,0.134,-0.975,0.15876,-0.935,-0.983,-0.889,-0.95,-0.916,-0.982,-0.991,NA,-1.001,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,1904,1904.29166666667,4,-0.948,0.14,-0.837,0.1568,-0.926,-1.047,-0.812,-0.845,-0.841,-0.853,-0.89,NA,-0.923,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,1904,1904.375,5,-0.871,0.137,-0.851,0.16268,-0.913,-0.891,-0.925,-0.828,-0.811,-0.812,-0.797,NA,-0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,1904,1904.45833333333,6,-0.813,0.13,-0.782,0.1666,-0.881,-0.917,-0.855,-0.822,-0.793,-0.809,-0.848,NA,-0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,1904,1904.54166666667,7,-0.774,0.139,-0.784,0.17248,-0.875,-0.92,-0.823,-0.844,-0.818,-0.817,-0.861,NA,-0.865,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,1904,1904.625,8,-0.827,0.144,-0.785,0.17248,-0.819,-0.798,-0.843,-0.798,-0.779,-0.781,-0.826,NA,-0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,1904,1904.70833333333,9,-0.914,0.132,-0.816,0.1764,-0.868,-0.925,-0.813,-0.744,-0.737,-0.757,-0.799,NA,-0.863,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,1904,1904.79166666667,10,-0.806,0.118,-0.801,0.17444,-0.755,-0.752,-0.745,-0.746,-0.733,-0.765,-0.736,NA,-0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,1904,1904.875,11,-0.6,0.12,-0.618,0.17248,-0.57,-0.533,-0.596,-0.62,-0.625,-0.654,-0.643,NA,-0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,1905,1904.95833333333,12,-0.688,0.134,-0.682,0.16856,-0.692,-0.695,-0.686,-0.658,-0.661,-0.687,-0.695,NA,-0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,1905,1905.04166666667,1,-0.776,0.146,-0.734,0.16072,-0.818,-0.961,-0.687,-0.789,-0.789,-0.796,-0.855,NA,-0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,1905,1905.125,2,-1.03,0.14,-0.993,0.16072,-1.056,-1.305,-0.799,-1.006,-0.996,-1.037,-1.059,NA,-1.085,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,1905,1905.20833333333,3,-0.747,0.125,-0.771,0.1568,-0.715,-0.773,-0.669,-0.783,-0.779,-0.784,-0.829,NA,-0.881,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,1905,1905.29166666667,4,-0.825,0.13,-0.785,0.15484,-0.786,-0.887,-0.672,-0.841,-0.841,-0.855,-0.888,NA,-0.903,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,1905,1905.375,5,-0.656,0.134,-0.613,0.16268,-0.733,-0.711,-0.755,-0.628,-0.646,-0.616,-0.657,NA,-0.721,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,1905,1905.45833333333,6,-0.68,0.128,-0.594,0.1666,-0.701,-0.697,-0.705,-0.627,-0.642,-0.612,-0.618,NA,-0.669,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,1905,1905.54166666667,7,-0.668,0.139,-0.613,0.17248,-0.635,-0.54,-0.723,-0.594,-0.622,-0.585,-0.612,NA,-0.593,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,1905,1905.625,8,-0.65,0.141,-0.603,0.17052,-0.589,-0.598,-0.583,-0.597,-0.616,-0.607,-0.614,NA,-0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,1905,1905.70833333333,9,-0.649,0.126,-0.588,0.17444,-0.538,-0.465,-0.623,-0.585,-0.596,-0.594,-0.586,NA,-0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,1905,1905.79166666667,10,-0.65,0.124,-0.626,0.17444,-0.625,-0.632,-0.615,-0.636,-0.643,-0.655,-0.66,NA,-0.696,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,1905,1905.875,11,-0.505,0.132,-0.476,0.17052,-0.48,-0.373,-0.586,-0.49,-0.509,-0.492,-0.498,NA,-0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,1906,1905.95833333333,12,-0.705,0.125,-0.557,0.1666,-0.612,-0.715,-0.506,-0.483,-0.504,-0.475,-0.523,NA,-0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,1906,1906.04166666667,1,-0.8,0.141,-0.649,0.16072,-0.748,-1.081,-0.427,-0.423,-0.463,-0.398,-0.488,NA,-0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,1906,1906.125,2,-0.764,0.14,-0.665,0.15876,-0.796,-1.155,-0.449,-0.563,-0.598,-0.578,-0.623,NA,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,1906,1906.20833333333,3,-0.59,0.117,-0.524,0.15484,-0.625,-0.683,-0.569,-0.606,-0.644,-0.616,-0.694,NA,-0.632,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,1906,1906.29166666667,4,-0.472,0.124,-0.388,0.15484,-0.446,-0.367,-0.522,-0.416,-0.458,-0.414,-0.417,NA,-0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,1906,1906.375,5,-0.67,0.136,-0.622,0.16072,-0.603,-0.571,-0.645,-0.617,-0.616,-0.61,-0.587,NA,-0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,1906,1906.45833333333,6,-0.591,0.132,-0.519,0.1666,-0.601,-0.467,-0.745,-0.6,-0.617,-0.579,-0.574,NA,-0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,1906,1906.54166666667,7,-0.632,0.144,-0.622,0.17248,-0.645,-0.65,-0.653,-0.623,-0.638,-0.608,-0.576,NA,-0.646,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,1906,1906.625,8,-0.621,0.143,-0.531,0.16856,-0.569,-0.478,-0.673,-0.64,-0.64,-0.622,-0.581,NA,-0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
