"year","met_year","yr_part","month","BEST","BEST_uncertainty","Cowtan & Way Hybrid","Cowtan & Way Hybrid_uncertainty","GISTEMP","GISTEMP NH","GISTEMP SH","HadCRUT3","HadCRUT3v","HadCRUT4","JMA","Keeling","NCEI","NCEP Surface Air","NCEP Surface Air NH","NCEP Surface Air SH","RATPAC-A 850-300 mb","RSS TLT 3.3","RSS TMT 3.3","RSS TMT 4.0","UAH TLT 5.6","UAH TLT 6.0"
1850,1850,1850.04166666667,1,-0.737,0.397,-0.799,0.34692,NA,NA,NA,-0.691,-0.675,-0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,1850,1850.125,2,-0.231,0.449,-0.191,0.34888,NA,NA,NA,-0.357,-0.359,-0.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,1850,1850.20833333333,3,-0.375,0.362,-0.451,0.34104,NA,NA,NA,-0.816,-0.742,-0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,1850,1850.29166666667,4,-0.659,0.281,-0.595,0.31948,NA,NA,NA,-0.586,-0.572,-0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,1850,1850.375,5,-0.625,0.263,-0.527,0.294,NA,NA,NA,-0.385,-0.41,-0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,1850,1850.45833333333,6,-0.345,0.261,-0.311,0.26852,NA,NA,NA,-0.311,-0.316,-0.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,1850,1850.54166666667,7,-0.183,0.256,-0.07,0.24892,NA,NA,NA,-0.237,-0.257,-0.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,1850,1850.625,8,-0.158,0.309,-0.019,0.24304,NA,NA,NA,-0.34,-0.336,-0.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,1850,1850.70833333333,9,-0.457,0.275,-0.348,0.25676,NA,NA,NA,-0.51,-0.487,-0.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,1850,1850.79166666667,10,-0.608,0.328,-0.664,0.28224,NA,NA,NA,-0.504,-0.459,-0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,1850,1850.875,11,-0.588,0.413,-0.491,0.30576,NA,NA,NA,-0.259,-0.282,-0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,1851,1850.95833333333,12,-0.465,0.418,-0.453,0.3332,NA,NA,NA,-0.318,-0.327,-0.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1851,1851.04166666667,1,-0.265,0.395,-0.184,0.343,NA,NA,NA,-0.345,-0.308,-0.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1851,1851.125,2,-0.498,0.39,-0.431,0.34496,NA,NA,NA,-0.394,-0.344,-0.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1851,1851.20833333333,3,-0.537,0.354,-0.73,0.33516,NA,NA,NA,-0.503,-0.436,-0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1851,1851.29166666667,4,-0.676,0.322,-0.705,0.31164,NA,NA,NA,-0.48,-0.419,-0.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1851,1851.375,5,-0.311,0.354,-0.213,0.28616,NA,NA,NA,-0.391,-0.368,-0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1851,1851.45833333333,6,-0.187,0.278,-0.06,0.26264,NA,NA,NA,-0.264,-0.296,-0.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1851,1851.54166666667,7,-0.132,0.26,-0.072,0.245,NA,NA,NA,-0.279,-0.282,-0.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1851,1851.625,8,-0.267,0.303,-0.071,0.24108,NA,NA,NA,-0.175,-0.222,-0.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1851,1851.70833333333,9,-0.291,0.262,-0.087,0.25676,NA,NA,NA,-0.211,-0.269,-0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1851,1851.79166666667,10,-0.171,0.397,-0.084,0.2842,NA,NA,NA,-0.123,-0.184,-0.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1851,1851.875,11,-0.307,0.375,-0.136,0.30968,NA,NA,NA,-0.141,-0.25,-0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1852,1851.95833333333,12,-0.116,0.367,-0.095,0.33124,NA,NA,NA,-0.151,-0.25,-0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.04166666667,1,-0.302,0.48,-0.491,0.33908,NA,NA,NA,-0.398,-0.385,-0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.125,2,-0.505,0.4,-0.495,0.34104,NA,NA,NA,-0.513,-0.446,-0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.20833333333,3,-0.709,0.339,-0.673,0.32928,NA,NA,NA,-0.546,-0.508,-0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.29166666667,4,-0.533,0.419,-0.704,0.30576,NA,NA,NA,-0.61,-0.553,-0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.375,5,-0.172,0.327,-0.113,0.28028,NA,NA,NA,-0.274,-0.265,-0.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.45833333333,6,-0.085,0.261,0.002,0.25676,NA,NA,NA,-0.107,-0.194,-0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.54166666667,7,0.001,0.305,0.034,0.24304,NA,NA,NA,-0.061,-0.147,-0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.625,8,-0.347,0.302,-0.19,0.24304,NA,NA,NA,-0.235,-0.252,-0.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.70833333333,9,-0.319,0.282,-0.107,0.25872,NA,NA,NA,-0.206,-0.257,-0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.79166666667,10,-0.224,0.268,-0.178,0.28616,NA,NA,NA,-0.303,-0.329,-0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.875,11,-0.535,0.279,-0.412,0.31164,NA,NA,NA,-0.238,-0.271,-0.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1853,1852.95833333333,12,0.05,0.475,0.177,0.3332,NA,NA,NA,0.017,-0.049,0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.04166666667,1,-0.407,0.389,-0.285,0.34104,NA,NA,NA,-0.229,-0.232,-0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.125,2,-0.439,0.502,-0.412,0.33908,NA,NA,NA,-0.407,-0.416,-0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.20833333333,3,-0.433,0.33,-0.514,0.32732,NA,NA,NA,-0.364,-0.399,-0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.29166666667,4,-0.388,0.31,-0.459,0.30184,NA,NA,NA,-0.395,-0.394,-0.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.375,5,-0.296,0.285,-0.257,0.27636,NA,NA,NA,-0.338,-0.34,-0.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.45833333333,6,-0.228,0.263,-0.198,0.2548,NA,NA,NA,-0.261,-0.279,-0.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.54166666667,7,0.027,0.26,0.073,0.24108,NA,NA,NA,-0.146,-0.22,-0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.625,8,-0.098,0.276,-0.052,0.24304,NA,NA,NA,-0.232,-0.261,-0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.70833333333,9,-0.393,0.288,-0.37,0.25872,NA,NA,NA,-0.453,-0.418,-0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.79166666667,10,-0.548,0.226,-0.452,0.28616,NA,NA,NA,-0.45,-0.387,-0.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.875,11,-0.643,0.321,-0.621,0.31164,NA,NA,NA,-0.271,-0.281,-0.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1854,1853.95833333333,12,-0.417,0.274,-0.475,0.3332,NA,NA,NA,-0.456,-0.422,-0.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.04166666667,1,-0.57,0.342,-0.477,0.34104,NA,NA,NA,-0.398,-0.376,-0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.125,2,-0.613,0.372,-0.444,0.33712,NA,NA,NA,-0.329,-0.31,-0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.20833333333,3,-0.347,0.287,-0.228,0.32144,NA,NA,NA,-0.311,-0.291,-0.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.29166666667,4,-0.396,0.262,-0.35,0.29792,NA,NA,NA,-0.385,-0.376,-0.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.375,5,-0.296,0.252,-0.396,0.27048,NA,NA,NA,-0.295,-0.263,-0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.45833333333,6,-0.417,0.221,-0.363,0.24892,NA,NA,NA,-0.273,-0.268,-0.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.54166666667,7,-0.182,0.316,-0.175,0.23716,NA,NA,NA,-0.289,-0.267,-0.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.625,8,-0.171,0.326,-0.057,0.23912,NA,NA,NA,-0.229,-0.244,-0.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.70833333333,9,-0.264,0.227,-0.049,0.26068,NA,NA,NA,-0.155,-0.204,-0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.79166666667,10,0.017,0.349,0.006,0.28812,NA,NA,NA,-0.26,-0.25,-0.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.875,11,-0.304,0.289,-0.318,0.3136,NA,NA,NA,-0.438,-0.42,-0.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1855,1854.95833333333,12,-0.281,0.405,-0.302,0.3332,NA,NA,NA,-0.288,-0.278,-0.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.04166666667,1,-0.144,0.49,-0.095,0.33908,NA,NA,NA,-0.213,-0.271,-0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.125,2,-0.172,0.442,-0.41,0.33516,NA,NA,NA,-0.43,-0.437,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.20833333333,3,-0.288,0.318,-0.387,0.32144,NA,NA,NA,-0.344,-0.372,-0.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.29166666667,4,-0.122,0.367,-0.08,0.29204,NA,NA,NA,-0.241,-0.272,-0.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.375,5,-0.276,0.296,-0.245,0.2646,NA,NA,NA,-0.391,-0.364,-0.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.45833333333,6,-0.278,0.295,-0.125,0.245,NA,NA,NA,-0.254,-0.28,-0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.54166666667,7,-0.336,0.247,-0.231,0.23324,NA,NA,NA,-0.325,-0.332,-0.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.625,8,-0.233,0.234,-0.104,0.24108,NA,NA,NA,-0.204,-0.242,-0.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.70833333333,9,-0.547,0.249,-0.4,0.26264,NA,NA,NA,-0.356,-0.375,-0.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.79166666667,10,-0.361,0.293,-0.217,0.29204,NA,NA,NA,-0.265,-0.278,-0.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.875,11,-0.335,0.267,-0.294,0.31556,NA,NA,NA,-0.253,-0.284,-0.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1856,1855.95833333333,12,-0.551,0.355,-0.473,0.33516,NA,NA,NA,-0.527,-0.533,-0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.04166666667,1,-0.139,0.28,-0.2,0.34104,NA,NA,NA,-0.227,-0.257,-0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.125,2,-0.496,0.332,-0.512,0.33712,NA,NA,NA,-0.425,-0.421,-0.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.20833333333,3,-0.464,0.27,-0.527,0.31948,NA,NA,NA,-0.544,-0.535,-0.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.29166666667,4,-0.372,0.231,-0.373,0.29008,NA,NA,NA,-0.367,-0.353,-0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.375,5,-0.309,0.331,-0.25,0.2646,NA,NA,NA,-0.167,-0.246,-0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.45833333333,6,-0.191,0.293,-0.146,0.24304,NA,NA,NA,-0.357,-0.345,-0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.54166666667,7,-0.326,0.193,-0.256,0.23324,NA,NA,NA,-0.355,-0.351,-0.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.625,8,-0.536,0.32,-0.275,0.24108,NA,NA,NA,-0.335,-0.366,-0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.70833333333,9,-0.734,0.327,-0.539,0.26264,NA,NA,NA,-0.483,-0.473,-0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.79166666667,10,-0.661,0.285,-0.46,0.29204,NA,NA,NA,-0.427,-0.45,-0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.875,11,-0.575,0.229,-0.625,0.31556,NA,NA,NA,-0.671,-0.631,-0.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1857,1856.95833333333,12,-0.409,0.33,-0.453,0.33516,NA,NA,NA,-0.531,-0.496,-0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.04166666667,1,-0.568,0.326,-0.707,0.33908,NA,NA,NA,-0.58,-0.566,-0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.125,2,-0.457,0.314,-0.435,0.33516,NA,NA,NA,-0.339,-0.345,-0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.20833333333,3,-0.521,0.301,-0.536,0.31752,NA,NA,NA,-0.483,-0.468,-0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.29166666667,4,-0.864,0.225,-0.794,0.28812,NA,NA,NA,-0.689,-0.641,-0.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.375,5,-0.863,0.263,-0.735,0.26068,NA,NA,NA,-0.586,-0.548,-0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.45833333333,6,-0.555,0.298,-0.295,0.24304,NA,NA,NA,-0.338,-0.363,-0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.54166666667,7,-0.529,0.297,-0.441,0.23324,NA,NA,NA,-0.582,-0.528,-0.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.625,8,-0.464,0.297,-0.197,0.24108,NA,NA,NA,-0.362,-0.369,-0.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.70833333333,9,-0.543,0.264,-0.355,0.2646,NA,NA,NA,-0.418,-0.421,-0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.79166666667,10,-0.525,0.28,-0.425,0.294,NA,NA,NA,-0.534,-0.498,-0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.875,11,-0.606,0.259,-0.641,0.31752,NA,NA,NA,-0.711,-0.648,-0.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1858,1857.95833333333,12,-0.363,0.278,-0.289,0.3332,NA,NA,NA,-0.391,-0.364,-0.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.04166666667,1,-0.313,0.38,-0.405,0.33908,NA,NA,NA,-0.527,-0.468,-0.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.125,2,-0.541,0.251,-0.573,0.3332,NA,NA,NA,-0.759,-0.727,-0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.20833333333,3,-0.356,0.274,-0.539,0.31556,NA,NA,NA,-0.594,-0.568,-0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.29166666667,4,-0.331,0.258,-0.363,0.28616,NA,NA,NA,-0.543,-0.509,-0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.375,5,-0.551,0.249,-0.554,0.26068,NA,NA,NA,-0.719,-0.632,-0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.45833333333,6,-0.536,0.271,-0.466,0.24108,NA,NA,NA,-0.586,-0.535,-0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.54166666667,7,-0.502,0.293,-0.305,0.23324,NA,NA,NA,-0.394,-0.384,-0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.625,8,-0.438,0.232,-0.343,0.24304,NA,NA,NA,-0.331,-0.342,-0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.70833333333,9,-0.555,0.226,-0.426,0.2646,NA,NA,NA,-0.389,-0.407,-0.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.79166666667,10,-0.309,0.262,-0.222,0.294,NA,NA,NA,-0.251,-0.261,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.875,11,-0.271,0.3,-0.529,0.31752,NA,NA,NA,-0.681,-0.643,-0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1859,1858.95833333333,12,-0.505,0.267,-0.396,0.33516,NA,NA,NA,-0.356,-0.372,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.04166666667,1,-0.507,0.355,-0.54,0.33712,NA,NA,NA,-0.352,-0.35,-0.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.125,2,-0.516,0.354,-0.472,0.32928,NA,NA,NA,-0.23,-0.255,-0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.20833333333,3,-0.334,0.334,-0.481,0.3136,NA,NA,NA,-0.384,-0.376,-0.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.29166666667,4,-0.097,0.26,-0.152,0.28616,NA,NA,NA,-0.237,-0.308,-0.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.375,5,-0.185,0.254,-0.271,0.25872,NA,NA,NA,-0.34,-0.338,-0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.45833333333,6,-0.305,0.235,-0.263,0.24108,NA,NA,NA,-0.277,-0.286,-0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.54166666667,7,-0.51,0.247,-0.406,0.23324,NA,NA,NA,-0.344,-0.358,-0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.625,8,-0.466,0.214,-0.248,0.24304,NA,NA,NA,-0.143,-0.19,-0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.70833333333,9,-0.778,0.204,-0.717,0.26656,NA,NA,NA,-0.651,-0.591,-0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.79166666667,10,-0.347,0.267,-0.305,0.29204,NA,NA,NA,-0.325,-0.353,-0.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.875,11,-0.323,0.255,-0.356,0.31556,NA,NA,NA,-0.384,-0.371,-0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1860,1859.95833333333,12,-0.203,0.309,-0.37,0.33124,NA,NA,NA,-0.433,-0.467,-0.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.04166666667,1,-0.372,0.316,-0.498,0.33516,NA,NA,NA,-0.202,-0.245,-0.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.125,2,-0.377,0.291,-0.547,0.32732,NA,NA,NA,-0.437,-0.463,-0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.20833333333,3,-0.745,0.323,-1.013,0.30968,NA,NA,NA,-0.598,-0.584,-0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.29166666667,4,-0.45,0.216,-0.51,0.28224,NA,NA,NA,-0.365,-0.39,-0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.375,5,-0.32,0.297,-0.378,0.25872,NA,NA,NA,-0.351,-0.352,-0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.45833333333,6,-0.348,0.25,-0.369,0.24108,NA,NA,NA,-0.329,-0.322,-0.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.54166666667,7,-0.246,0.228,-0.164,0.23324,NA,NA,NA,-0.156,-0.222,-0.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.625,8,-0.249,0.241,-0.212,0.24304,NA,NA,NA,-0.228,-0.272,-0.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.70833333333,9,-0.21,0.251,-0.19,0.2646,NA,NA,NA,-0.261,-0.299,-0.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.79166666667,10,-0.339,0.228,-0.301,0.29204,NA,NA,NA,-0.223,-0.272,-0.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.875,11,-0.523,0.244,-0.639,0.31164,NA,NA,NA,-0.504,-0.499,-0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1861,1860.95833333333,12,-0.948,0.295,-0.971,0.32732,NA,NA,NA,-0.722,-0.697,-0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.04166666667,1,-1.108,0.319,-1.127,0.33124,NA,NA,NA,-0.813,-0.791,-0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.125,2,-0.911,0.296,-0.825,0.3234,NA,NA,NA,-0.479,-0.432,-0.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.20833333333,3,-0.634,0.313,-0.557,0.30968,NA,NA,NA,-0.493,-0.45,-0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.29166666667,4,-0.35,0.304,-0.329,0.28028,NA,NA,NA,-0.379,-0.422,-0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.375,5,-0.613,0.28,-0.632,0.25872,NA,NA,NA,-0.767,-0.705,-0.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.45833333333,6,-0.348,0.339,-0.299,0.24304,NA,NA,NA,-0.174,-0.197,-0.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.54166666667,7,-0.443,0.262,-0.411,0.2352,NA,NA,NA,-0.31,-0.302,-0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.625,8,-0.18,0.273,-0.1,0.245,NA,NA,NA,-0.175,-0.213,-0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.70833333333,9,-0.432,0.249,-0.322,0.2646,NA,NA,NA,-0.38,-0.39,-0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.79166666667,10,-0.522,0.248,-0.456,0.29008,NA,NA,NA,-0.397,-0.408,-0.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.875,11,-0.344,0.244,-0.529,0.30968,NA,NA,NA,-0.411,-0.401,-0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1862,1861.95833333333,12,-0.416,0.349,-0.445,0.3234,NA,NA,NA,-0.194,-0.221,-0.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862,1862,1862.04166666667,1,-0.94,0.406,-0.958,0.32928,NA,NA,NA,-0.731,-0.697,-0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862,1862,1862.125,2,-0.649,0.306,-0.655,0.31948,NA,NA,NA,-0.787,-0.774,-0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
