"year","met_year","yr_part","month","m0001","m0002","m0003","m0004","m0005","m0006","m0007","m0008","m0009","m0010","m0011","m0012","m0013","m0014","m0015","m0016","m0017","m0018","m0019","m0020","m0021","m0022","m0023","m0024","m0025","m0026","m0027","m0028","m0029","m0030","m0031","m0032","m0033","m0034","m0035","m0036","m0037","m0038","m0039","m0040","m0041","m0042","m0043","m0044","m0045","m0046","m0047","m0048","m0049","m0050","m0051","m0052","m0053","m0054","m0055","m0056","m0057","m0058","m0059","m0060","m0061","m0062","m0063","m0064","m0065","m0066","m0067","m0068","m0069","m0070","m0071","m0072","m0073","m0074","m0075","m0076","m0077","m0078","m0079","m0080","m0081","m0082","m0083","m0084","m0085","m0086","m0087","m0088","m0089","m0090","m0091","m0092","m0093","m0094","m0095","m0096","m0097","m0098","m0099","m0100","m0101","m0102","m0103","m0104","m0105","m0106","m0107","m0108","m0109","m0110","m0111","m0112","m0113","m0114","m0115","m0116","m0117","m0118","m0119","m0120","m0121","m0122","m0123","m0124","m0125","m0126","m0127","m0128","m0129","m0130","m0131","m0132","m0133","m0134","m0135","m0136","m0137","m0138"
1939,1939,1939.04166666667,1,1.861633,2.286438,1.679474,2.16983,0.8128662,NA,NA,1.328156,NA,NA,1.891571,1.517242,1.44223,1.784515,2.927856,3.115173,3.920868,2.511566,3.228516,3.121185,1.260406,0.6619263,0.9445496,1.881378,2.907837,3.374878,3.379639,1.155304,1.72583,1.773743,0.7695923,1.163269,0.834259,2.198059,1.861633,2.286438,1.679474,2.16983,0.8128662,1.008636,NA,0.1850586,0.1289673,NA,1.328156,0.198822,NA,1.891571,1.517242,1.44223,1.784515,3.11145,3.551056,4.159851,2.965027,2.833069,2.90152,2.87204,3.347809,1.260406,NA,0.6619263,0.2481995,0.9445496,1.881378,NA,2.907837,3.374878,3.379639,1.155304,1.415375,1.773743,0.7695923,1.163269,1.861633,2.286438,0.8128662,NA,1.328156,1.891571,1.517242,1.44223,1.784515,2.927856,3.115173,3.920868,2.511566,3.228516,3.121185,1.260406,0.6597595,0.3381653,1.881378,2.907837,3.374878,3.379639,1.773743,0.7695923,1.163269,0.834259,2.198059,1.861633,1.679474,2.16983,0.7119141,1.008636,NA,0.1850586,0.1289673,NA,1.328156,0.3675232,NA,1.891571,1.517242,1.44223,1.784515,2.927856,3.115173,3.920868,2.511566,3.228516,3.121185,1.260406,NA,0.6597595,0.2481995,0.9445496,1.881378,NA,2.907837,3.374878,3.379639,1.155304,1.72583,1.773743,0.7695923,1.163269
1939,1939,1939.125,2,2.306549,2.789093,2.624084,2.177277,1.498535,1.041046,NA,1.954926,0.7592773,0.2029419,2.201935,2.721527,1.382233,2.738831,4.444763,4.701843,4.361908,3.278198,3.792908,3.626434,1.359467,1.376038,1.525604,2.687134,3.597992,3.548218,4.343597,2.362488,2.408264,1.744904,1.745697,1.776367,1.923706,3.15097,2.306549,2.789093,2.624084,2.177277,1.498535,1.772369,1.041046,0.8022766,1.223724,NA,1.954926,0.88797,0.2029419,2.201935,2.721527,1.382233,2.738831,4.283569,4.546661,4.562622,3.559875,3.550568,3.804443,3.618805,4.34256,1.359467,0.2523193,1.376038,1.165619,1.525604,2.687134,0.5978088,3.597992,3.548218,4.343597,2.362488,2.303345,1.744904,1.745697,1.776367,2.306549,2.789093,1.498535,1.041046,1.954926,2.201935,2.721527,1.382233,2.738831,4.444763,4.701843,4.361908,3.278198,3.792908,3.626434,1.359467,1.402252,1.343597,2.687134,3.597992,3.548218,4.343597,1.744904,1.745697,1.776367,1.923706,3.15097,2.306549,2.624084,2.177277,1.595062,1.772369,1.041046,0.8022766,1.223724,0.6273193,1.954926,1.077209,0.2029419,2.201935,2.721527,1.382233,2.738831,4.444763,4.701843,4.361908,3.278198,3.792908,3.626434,1.359467,0.2523193,1.402252,1.165619,1.525604,2.687134,0.5978088,3.597992,3.548218,4.343597,2.362488,2.408264,1.744904,1.745697,1.776367
1939,1939,1939.20833333333,3,5.058563,5.900391,3.644958,5.068542,3.918671,3.904358,2.298645,4.34137,2.827301,2.545044,4.773193,4.288727,4.384277,5.267303,6.300232,6.882996,7.206726,5.602356,6.186615,6.338837,4.6586,4.203705,3.951202,4.869598,4.605927,5.283417,5.430084,4.860962,5.276123,4.281281,4.084564,4.401733,3.645294,5.402161,5.058563,5.900391,3.644958,5.068542,3.918671,4.054779,3.904358,3.194305,4.161041,2.298645,4.34137,2.902832,2.545044,4.773193,4.288727,4.384277,5.267303,6.342682,6.68576,7.141418,6.641388,6.048798,6.174835,6.198029,6.164673,4.6586,2.643494,4.203705,2.188324,3.951202,4.869598,3.053284,4.605927,5.283417,5.430084,4.860962,5.052856,4.281281,4.084564,4.401733,5.058563,5.900391,3.918671,3.904358,4.34137,4.773193,4.288727,4.384277,5.267303,6.300232,6.882996,7.206726,5.602356,6.186615,6.338837,4.6586,4.379852,3.90271,4.869598,4.605927,5.283417,5.430084,4.281281,4.084564,4.401733,3.645294,5.402161,5.058563,3.644958,5.068542,3.855499,4.054779,3.904358,3.194305,4.161041,2.718109,4.34137,2.97699,2.545044,4.773193,4.288727,4.384277,5.267303,6.300232,6.882996,7.206726,5.602356,6.186615,6.338837,4.6586,2.643494,4.379852,2.188324,3.951202,4.869598,3.053284,4.605927,5.283417,5.430084,4.860962,5.276123,4.281281,4.084564,4.401733
1939,1939,1939.29166666667,4,7.764984,8.728577,6.633118,8.240814,7.222382,7.174591,6.132874,7.606659,6.015778,5.078583,8.004852,6.826447,7.292999,8.095856,9.681458,9.528595,10.0116,8.706909,9.334076,9.360199,7.990295,7.504791,6.595276,7.847473,7.874817,7.877563,8.083344,8.261932,8.471558,7.774323,7.079956,6.692322,7.103668,8.371948,7.764984,8.728577,6.633118,8.240814,7.222382,7.527679,7.174591,7.174255,7.486053,6.132874,7.606659,6.057739,5.078583,8.004852,6.826447,7.292999,8.095856,9.58551,9.491638,10.03986,8.93634,9.124451,9.16983,9.229584,8.914307,7.990295,6.416718,7.504791,5.621887,6.595276,7.847473,6.442383,7.874817,7.877563,8.083344,8.261932,8.169708,7.774323,7.079956,6.692322,7.764984,8.728577,7.222382,7.174591,7.606659,8.004852,6.826447,7.292999,8.095856,9.681458,9.528595,10.0116,8.706909,9.334076,9.360199,7.990295,7.548828,6.558929,7.847473,7.874817,7.877563,8.083344,7.774323,7.079956,6.692322,7.103668,8.371948,7.764984,6.633118,8.240814,7.252869,7.527679,7.174591,7.174255,7.486053,5.614227,7.606659,5.883667,5.078583,8.004852,6.826447,7.292999,8.095856,9.681458,9.528595,10.0116,8.706909,9.334076,9.360199,7.990295,6.416718,7.548828,5.621887,6.595276,7.847473,6.442383,7.874817,7.877563,8.083344,8.261932,8.471558,7.774323,7.079956,6.692322
1939,1939,1939.375,5,10.53812,11.6076,9.974121,11.28085,10.28235,9.933807,8.66803,10.95984,8.455261,8.429474,10.7728,9.569977,9.911316,10.60858,11.84189,12.34317,12.67676,11.56445,11.68106,12.23053,11.36642,11.06558,9.335724,10.74213,11.63855,11.05136,11.39255,10.72037,10.75003,10.55588,10.44284,9.778992,10.38226,12.06079,10.53812,11.6076,9.974121,11.28085,10.28235,10.18866,9.933807,10.66315,10.50415,8.66803,10.95984,8.652252,8.429474,10.7728,9.569977,9.911316,10.60858,12.01874,12.15469,12.59183,11.63538,11.62183,11.6673,11.99927,11.5274,11.36642,10.479,11.06558,9.237946,9.335724,10.74213,9.733582,11.63855,11.05136,11.39255,10.72037,10.72595,10.55588,10.44284,9.778992,10.53812,11.6076,10.28235,9.933807,10.95984,10.7728,9.569977,9.911316,10.60858,11.84189,12.34317,12.67676,11.56445,11.68106,12.23053,11.36642,11.13345,9.49295,10.74213,11.63855,11.05136,11.39255,10.55588,10.44284,9.778992,10.38226,12.06079,10.53812,9.974121,11.28085,10.25156,10.18866,9.933807,10.66315,10.50415,8.705872,10.95984,8.577606,8.429474,10.7728,9.569977,9.911316,10.60858,11.84189,12.34317,12.67676,11.56445,11.68106,12.23053,11.36642,10.479,11.13345,9.237946,9.335724,10.74213,9.733582,11.63855,11.05136,11.39255,10.72037,10.75003,10.55588,10.44284,9.778992
1939,1939,1939.45833333333,6,12.65646,14.31024,12.47058,14.0412,12.77509,12.28696,11.51071,13.60602,10.65961,11.39197,13.06598,11.94763,12.36108,12.76694,14.06686,14.31097,14.27261,13.62314,13.94241,14.23282,14.19012,13.77634,12.04041,13.30856,15.01657,13.61176,14.08398,12.5972,12.80569,13.01636,12.5174,11.93494,13.64313,14.30298,12.65646,14.31024,12.47058,14.0412,12.77509,12.39545,12.28696,12.80219,13.06177,11.51071,13.60602,10.88055,11.39197,13.06598,11.94763,12.36108,12.76694,13.92514,14.15234,14.48764,13.90448,13.64511,13.7439,14.20142,13.70892,14.19012,13.28754,13.77634,11.70209,12.04041,13.30856,12.06854,15.01657,13.61176,14.08398,12.5972,12.84369,13.01636,12.5174,11.93494,12.65646,14.31024,12.77509,12.28696,13.60602,13.06598,11.94763,12.36108,12.76694,14.06686,14.31097,14.27261,13.62314,13.94241,14.23282,14.19012,13.8042,12.08356,13.30856,15.01657,13.61176,14.08398,13.01636,12.5174,11.93494,13.64313,14.30298,12.65646,12.47058,14.0412,12.71735,12.39545,12.28696,12.80219,13.06177,11.55475,13.60602,11.04611,11.39197,13.06598,11.94763,12.36108,12.76694,14.06686,14.31097,14.27261,13.62314,13.94241,14.23282,14.19012,13.28754,13.8042,11.70209,12.04041,13.30856,12.06854,15.01657,13.61176,14.08398,12.5972,12.80569,13.01636,12.5174,11.93494
1939,1939,1939.54166666667,7,13.6828,15.41754,13.67865,15.51392,14.27292,13.88449,13.49677,14.66977,12.30786,12.86588,13.80234,13.23306,13.46359,13.90616,15.2178,15.09299,15.49283,14.5545,15.22812,15.3508,15.04959,14.80939,13.5116,14.50406,16.52295,15.23911,15.72943,13.69614,13.67178,14.88126,13.75848,13.61566,15.00269,15.02481,13.6828,15.41754,13.67865,15.51392,14.27292,14.39706,13.88449,13.76791,13.89923,13.49677,14.66977,12.40076,12.86588,13.80234,13.23306,13.46359,13.90616,15.16519,15.06973,15.62802,15.26398,14.84235,14.95358,15.26959,14.76743,15.04959,13.98993,14.80939,12.49939,13.5116,14.50406,13.43341,16.52295,15.23911,15.72943,13.69614,13.63422,14.88126,13.75848,13.61566,13.6828,15.41754,14.27292,13.88449,14.66977,13.80234,13.23306,13.46359,13.90616,15.2178,15.09299,15.49283,14.5545,15.22812,15.3508,15.04959,14.78629,13.32834,14.50406,16.52295,15.23911,15.72943,14.88126,13.75848,13.61566,15.00269,15.02481,13.6828,13.67865,15.51392,14.26648,14.39706,13.88449,13.76791,13.89923,13.5856,14.66977,12.43912,12.86588,13.80234,13.23306,13.46359,13.90616,15.2178,15.09299,15.49283,14.5545,15.22812,15.3508,15.04959,13.98993,14.78629,12.49939,13.5116,14.50406,13.43341,16.52295,15.23911,15.72943,13.69614,13.67178,14.88126,13.75848,13.61566
1939,1939,1939.625,8,12.53055,14.25186,13.30945,14.82834,13.754,13.35263,13.06506,13.98883,11.75595,12.21545,13.13324,12.99939,13.06647,13.20126,14.67932,14.67712,14.84085,14.11151,14.93286,14.65097,14.035,13.99948,12.97894,14.3465,15.7142,14.60168,14.85968,13.14459,13.30542,14.08835,13.08893,13.29254,13.68338,14.44809,12.53055,14.25186,13.30945,14.82834,13.754,13.72711,13.35263,12.95538,13.35153,13.06506,13.98883,11.85703,12.21545,13.13324,12.99939,13.06647,13.20126,14.53125,14.59076,14.9632,14.62881,14.37714,14.57693,14.87418,14.16745,14.035,13.39615,13.99948,11.29437,12.97894,14.3465,12.82358,15.7142,14.60168,14.85968,13.14459,13.24734,14.08835,13.08893,13.29254,12.53055,14.25186,13.754,13.35263,13.98883,13.13324,12.99939,13.06647,13.20126,14.67932,14.67712,14.84085,14.11151,14.93286,14.65097,14.035,14.0473,12.7822,14.3465,15.7142,14.60168,14.85968,14.08835,13.08893,13.29254,13.68338,14.44809,12.53055,13.30945,14.82834,13.73318,13.72711,13.35263,12.95538,13.35153,12.99567,13.98883,11.88348,12.21545,13.13324,12.99939,13.06647,13.20126,14.67932,14.67712,14.84085,14.11151,14.93286,14.65097,14.035,13.39615,14.0473,11.29437,12.97894,14.3465,12.82358,15.7142,14.60168,14.85968,13.14459,13.30542,14.08835,13.08893,13.29254
1939,1939,1939.70833333333,9,10.59406,11.98221,11.17029,12.22479,11.29761,10.92139,10.51404,11.68298,9.766541,10.01428,11.12451,11.11279,10.67316,11.20001,12.24887,12.49963,13.0264,12.5347,13.12329,12.84869,12.44638,11.61945,10.60007,11.92542,13.38461,12.0347,12.3175,11.43912,11.66656,11.228,10.83661,10.40161,11.64105,12.17328,10.59406,11.98221,11.17029,12.22479,11.29761,11.267,10.92139,10.86786,11.79413,10.51404,11.68298,9.888214,10.01428,11.12451,11.11279,10.67316,11.20001,12.41678,12.49643,12.95569,12.27094,12.56244,12.73108,12.96442,12.51962,12.44638,11.17917,11.61945,8.865906,10.60007,11.92542,10.89771,13.38461,12.0347,12.3175,11.43912,11.69989,11.228,10.83661,10.40161,10.59406,11.98221,11.29761,10.92139,11.68298,11.12451,11.11279,10.67316,11.20001,12.24887,12.49963,13.0264,12.5347,13.12329,12.84869,12.44638,11.69489,10.52487,11.92542,13.38461,12.0347,12.3175,11.228,10.83661,10.40161,11.64105,12.17328,10.59406,11.17029,12.22479,11.23264,11.267,10.92139,10.86786,11.79413,10.60315,11.68298,9.704865,10.01428,11.12451,11.11279,10.67316,11.20001,12.24887,12.49963,13.0264,12.5347,13.12329,12.84869,12.44638,11.17917,11.69489,8.865906,10.60007,11.92542,10.89771,13.38461,12.0347,12.3175,11.43912,11.66656,11.228,10.83661,10.40161
1939,1939,1939.79166666667,10,7.726349,9.080353,8.157898,8.819214,7.766571,7.719818,7.667877,8.397827,6.297791,5.689423,8.680023,8.259216,7.980591,8.280243,9.366882,9.863373,10.13409,9.724274,10.01932,10.36212,9.046051,8.469208,7.012512,8.336914,9.876617,9.408447,9.127319,8.683502,9.138489,7.744354,7.822723,7.153168,8.55014,9.152802,7.726349,9.080353,8.157898,8.819214,7.766571,7.947174,7.719818,7.463684,8.557861,7.667877,8.397827,6.431793,5.689423,8.680023,8.259216,7.980591,8.280243,9.588135,9.615723,9.979401,8.964752,9.573944,9.800201,10.06494,9.359039,9.046051,7.559662,8.469208,6.043579,7.012512,8.336914,7.145203,9.876617,9.408447,9.127319,8.683502,8.811096,7.744354,7.822723,7.153168,7.726349,9.080353,7.766571,7.719818,8.397827,8.680023,8.259216,7.980591,8.280243,9.366882,9.863373,10.13409,9.724274,10.01932,10.36212,9.046051,8.547943,6.743927,8.336914,9.876617,9.408447,9.127319,7.744354,7.822723,7.153168,8.55014,9.152802,7.726349,8.157898,8.819214,7.832092,7.947174,7.719818,7.463684,8.557861,7.400269,8.397827,6.506195,5.689423,8.680023,8.259216,7.980591,8.280243,9.366882,9.863373,10.13409,9.724274,10.01932,10.36212,9.046051,7.559662,8.547943,6.043579,7.012512,8.336914,7.145203,9.876617,9.408447,9.127319,8.683502,9.138489,7.744354,7.822723,7.153168
1939,1939,1939.875,11,4.834869,5.696991,5.325806,5.328644,4.03894,3.709778,3.620117,4.838806,3.059448,2.41568,5.31543,5.334564,4.353485,5.045135,6.180786,6.509613,6.86322,5.93457,5.950989,6.790253,5.638336,4.859497,3.416351,4.61618,6.839355,7.291718,7.093536,5.017731,5.628845,3.871155,4.004181,3.692383,5.094116,6.230835,4.834869,5.696991,5.325806,5.328644,4.03894,3.608063,3.709778,3.841156,4.30426,3.620117,4.838806,3.258698,2.41568,5.31543,5.334564,4.353485,5.045135,6.2742,6.462372,6.717468,6.18866,6.154755,6.255676,6.464478,6.360229,5.638336,4.456604,4.859497,3.196472,3.416351,4.61618,2.600586,6.839355,7.291718,7.093536,5.017731,4.979706,3.871155,4.004181,3.692383,4.834869,5.696991,4.03894,3.709778,4.838806,5.31543,5.334564,4.353485,5.045135,6.180786,6.509613,6.86322,5.93457,5.950989,6.790253,5.638336,5.024017,3.008118,4.61618,6.839355,7.291718,7.093536,3.871155,4.004181,3.692383,5.094116,6.230835,4.834869,5.325806,5.328644,3.886658,3.608063,3.709778,3.841156,4.30426,3.677704,4.838806,3.281036,2.41568,5.31543,5.334564,4.353485,5.045135,6.180786,6.509613,6.86322,5.93457,5.950989,6.790253,5.638336,4.456604,5.024017,3.196472,3.416351,4.61618,2.600586,6.839355,7.291718,7.093536,5.017731,5.628845,3.871155,4.004181,3.692383
1939,1940,1939.95833333333,12,1.526062,3.008636,3.203369,2.586243,1.854706,1.305756,0.5763245,2.239868,0.6877136,NA,2.855377,3.388336,2.184967,3.302979,3.417542,3.837402,5.191437,3.619171,4.141205,4.006378,2.864105,1.803009,1.219391,2.864288,4.399963,4.362,5.051697,1.853394,2.755646,2.44165,2.072052,2.248718,1.738312,3.261871,1.526062,3.008636,3.203369,2.586243,1.854706,1.584991,1.305756,0.992218,1.975006,0.5763245,2.239868,0.9395447,NA,2.855377,3.388336,2.184967,3.302979,4.083557,4.33609,4.574219,3.915466,3.574921,4.006958,3.927612,3.336182,2.864105,1.111725,1.803009,1.654602,1.219391,2.864288,NA,4.399963,4.362,5.051697,1.853394,2.40033,2.44165,2.072052,2.248718,1.526062,3.008636,1.854706,1.305756,2.239868,2.855377,3.388336,2.184967,3.302979,3.417542,3.837402,5.191437,3.619171,4.141205,4.006378,2.864105,1.82312,1.409698,2.864288,4.399963,4.362,5.051697,2.44165,2.072052,2.248718,1.738312,3.261871,1.526062,3.203369,2.586243,1.697571,1.584991,1.305756,0.992218,1.975006,0.8426208,2.239868,0.8487244,NA,2.855377,3.388336,2.184967,3.302979,3.417542,3.837402,5.191437,3.619171,4.141205,4.006378,2.864105,1.111725,1.82312,1.654602,1.219391,2.864288,NA,4.399963,4.362,5.051697,1.853394,2.755646,2.44165,2.072052,2.248718
1940,1940,1940.04166666667,1,0.9212341,2.19809,1.924103,1.674011,1.024384,NA,NA,1.54715,NA,NA,2.282135,1.072479,1.759186,1.968628,3.190887,3.172546,3.797729,2.348602,2.501465,2.958374,1.128937,0.5074768,0.6413879,2.120575,3.11441,3.467529,3.1716,0.7268372,0.5700684,1.312927,1.603943,1.744507,0.9875488,2.560944,0.9212341,2.19809,1.924103,1.674011,1.024384,0.3590088,NA,NA,0.8960266,NA,1.54715,NA,NA,2.282135,1.072479,1.759186,1.968628,3.423248,3.611237,3.333191,3.130219,2.706085,3.260773,2.853638,3.184479,1.128937,NA,0.5074768,0.09417725,0.6413879,2.120575,NA,3.11441,3.467529,3.1716,0.7268372,0.8062744,1.312927,1.603943,1.744507,0.9212341,2.19809,1.024384,NA,1.54715,2.282135,1.072479,1.759186,1.968628,3.190887,3.172546,3.797729,2.348602,2.501465,2.958374,1.128937,0.5176086,0.6374207,2.120575,3.11441,3.467529,3.1716,1.312927,1.603943,1.744507,0.9875488,2.560944,0.9212341,1.924103,1.674011,0.9441833,0.3590088,NA,NA,0.8960266,NA,1.54715,0.001068115,NA,2.282135,1.072479,1.759186,1.968628,3.190887,3.172546,3.797729,2.348602,2.501465,2.958374,1.128937,NA,0.5176086,0.09417725,0.6413879,2.120575,NA,3.11441,3.467529,3.1716,0.7268372,0.5700684,1.312927,1.603943,1.744507
1940,1940,1940.125,2,2.971527,3.030731,1.141724,2.369354,1.685822,1.141266,NA,2.055939,0.9052429,0.01068115,2.749756,2.394196,2.341461,2.442078,4.594513,4.435852,4.687897,4.219116,3.248352,4.114655,1.797638,1.0784,1.573883,2.978088,3.109772,4.302582,3.099548,2.406067,1.808441,3.014282,2.662476,2.7323,1.013763,3.778198,2.971527,3.030731,1.141724,2.369354,1.685822,1.977081,1.141266,0.234314,1.223083,NA,2.055939,0.7972107,0.01068115,2.749756,2.394196,2.341461,2.442078,4.248749,4.709991,4.728149,4.292297,3.790619,3.913513,3.804688,3.710419,1.797638,0.9197693,1.0784,0.5925903,1.573883,2.978088,NA,3.109772,4.302582,3.099548,2.406067,2.10788,3.014282,2.662476,2.7323,2.971527,3.030731,1.685822,1.141266,2.055939,2.749756,2.394196,2.341461,2.442078,4.594513,4.435852,4.687897,4.219116,3.248352,4.114655,1.797638,1.121857,1.379181,2.978088,3.109772,4.302582,3.099548,3.014282,2.662476,2.7323,1.013763,3.778198,2.971527,1.141724,2.369354,1.733948,1.977081,1.141266,0.234314,1.223083,0.7801819,2.055939,0.9354248,0.01068115,2.749756,2.394196,2.341461,2.442078,4.594513,4.435852,4.687897,4.219116,3.248352,4.114655,1.797638,0.9197693,1.121857,0.5925903,1.573883,2.978088,NA,3.109772,4.302582,3.099548,2.406067,1.808441,3.014282,2.662476,2.7323
1940,1940,1940.20833333333,3,4.632599,5.614197,3.248077,4.293304,3.983673,3.540466,2.503479,4.406799,2.933533,2.35556,4.998627,3.87439,4.717255,4.688141,6.835327,6.572479,6.583801,6.181915,6.559723,6.546051,3.91684,3.626923,3.709625,5.866028,5.270264,5.482147,4.901947,4.685608,5.270477,4.102631,4.019562,3.846313,3.897308,5.719299,4.632599,5.614197,3.248077,4.293304,3.983673,3.810394,3.540466,3.241455,4.132172,2.503479,4.406799,2.980865,2.35556,4.998627,3.87439,4.717255,4.688141,6.626373,6.876038,6.916687,6.44696,6.120605,6.308136,6.105316,6.240723,3.91684,4.004822,3.626923,1.77478,3.709625,5.866028,3.263306,5.270264,5.482147,4.901947,4.685608,5.119568,4.102631,4.019562,3.846313,4.632599,5.614197,3.983673,3.540466,4.406799,4.998627,3.87439,4.717255,4.688141,6.835327,6.572479,6.583801,6.181915,6.559723,6.546051,3.91684,3.650146,3.439911,5.866028,5.270264,5.482147,4.901947,4.102631,4.019562,3.846313,3.897308,5.719299,4.632599,3.248077,4.293304,3.977203,3.810394,3.540466,3.241455,4.132172,3.100739,4.406799,3.11731,2.35556,4.998627,3.87439,4.717255,4.688141,6.835327,6.572479,6.583801,6.181915,6.559723,6.546051,3.91684,4.004822,3.650146,1.77478,3.709625,5.866028,3.263306,5.270264,5.482147,4.901947,4.685608,5.270477,4.102631,4.019562,3.846313
1940,1940,1940.29166666667,4,7.564606,8.209412,6.346771,7.792236,7.11087,6.666077,5.182983,7.659821,5.885071,5.465363,7.850525,6.94809,7.441101,7.571045,9.820923,9.427094,10.1991,9.058105,9.427246,9.459991,7.504761,7.466644,6.596649,7.809814,8.156036,7.770203,7.020813,7.554321,8.435852,7.758209,7.308319,7.16861,7.578308,8.612823,7.564606,8.209412,6.346771,7.792236,7.11087,7.446686,6.666077,7.159027,7.670807,5.182983,7.659821,5.971802,5.465363,7.850525,6.94809,7.441101,7.571045,9.587769,9.729248,10.11469,9.037933,9.226318,9.298035,9.24411,9.441742,7.504761,7.23056,7.466644,5.666016,6.596649,7.809814,6.398193,8.156036,7.770203,7.020813,7.554321,8.276825,7.758209,7.308319,7.16861,7.564606,8.209412,7.11087,6.666077,7.659821,7.850525,6.94809,7.441101,7.571045,9.820923,9.427094,10.1991,9.058105,9.427246,9.459991,7.504761,7.653259,6.612152,7.809814,8.156036,7.770203,7.020813,7.758209,7.308319,7.16861,7.578308,8.612823,7.564606,6.346771,7.792236,7.090393,7.446686,6.666077,7.159027,7.670807,5.683746,7.659821,5.993042,5.465363,7.850525,6.94809,7.441101,7.571045,9.820923,9.427094,10.1991,9.058105,9.427246,9.459991,7.504761,7.23056,7.653259,5.666016,6.596649,7.809814,6.398193,8.156036,7.770203,7.020813,7.554321,8.435852,7.758209,7.308319,7.16861
1940,1940,1940.375,5,10.1575,11.27646,9.513947,11.10504,10.25769,9.830505,9.028473,10.79782,8.440826,8.686798,10.69592,9.47113,10.11105,10.44836,11.7598,12.22711,12.70361,11.26834,11.97171,12.24234,11.2778,10.78467,9.308075,10.69168,11.85529,11.11566,10.836,10.27628,11.25687,10.50772,10.2457,9.393066,11.23727,11.95358,10.1575,11.27646,9.513947,11.10504,10.25769,10.58014,9.830505,10.50485,10.78363,9.028473,10.79782,8.585358,8.686798,10.69592,9.47113,10.11105,10.44836,12.05548,12.25693,12.5224,11.54233,11.63885,11.90735,11.99469,11.48862,11.2778,10.94473,10.78467,9.284973,9.308075,10.69168,9.785278,11.85529,11.11566,10.836,10.27628,10.95969,10.50772,10.2457,9.393066,10.1575,11.27646,10.25769,9.830505,10.79782,10.69592,9.47113,10.11105,10.44836,11.7598,12.22711,12.70361,11.26834,11.97171,12.24234,11.2778,10.87067,9.372925,10.69168,11.85529,11.11566,10.836,10.50772,10.2457,9.393066,11.23727,11.95358,10.1575,9.513947,11.10504,10.33167,10.58014,9.830505,10.50485,10.78363,8.899475,10.79782,8.621338,8.686798,10.69592,9.47113,10.11105,10.44836,11.7598,12.22711,12.70361,11.26834,11.97171,12.24234,11.2778,10.94473,10.87067,9.284973,9.308075,10.69168,9.785278,11.85529,11.11566,10.836,10.27628,11.25687,10.50772,10.2457,9.393066
1940,1940,1940.45833333333,6,12.38443,13.9444,12.42773,13.84561,12.83762,12.37048,11.77292,13.49274,11.08664,11.59088,12.8804,11.6756,12.76544,13.17212,13.86853,14.0874,14.70004,13.31842,13.98444,14.4144,14.28802,13.63712,12.0831,13.22556,14.94171,13.64658,13.87363,12.56177,13.0242,13.37924,12.12833,11.64447,13.47858,14.84006,12.38443,13.9444,12.42773,13.84561,12.83762,13.03214,12.37048,13.21747,12.9657,11.77292,13.49274,11.01813,11.59088,12.8804,11.6756,12.76544,13.17212,13.96457,14.09903,14.6629,13.73895,13.59219,14.01599,14.19894,13.66406,14.28802,13.83896,13.63712,11.37369,12.0831,13.22556,12.02765,14.94171,13.64658,13.87363,12.56177,12.83194,13.37924,12.12833,11.64447,12.38443,13.9444,12.83762,12.37048,13.49274,12.8804,11.6756,12.76544,13.17212,13.86853,14.0874,14.70004,13.31842,13.98444,14.4144,14.28802,13.65121,12.00128,13.22556,14.94171,13.64658,13.87363,13.37924,12.12833,11.64447,13.47858,14.84006,12.38443,12.42773,13.84561,12.88895,13.03214,12.37048,13.21747,12.9657,11.77957,13.49274,11.1033,11.59088,12.8804,11.6756,12.76544,13.17212,13.86853,14.0874,14.70004,13.31842,13.98444,14.4144,14.28802,13.83896,13.65121,11.37369,12.0831,13.22556,12.02765,14.94171,13.64658,13.87363,12.56177,13.0242,13.37924,12.12833,11.64447
1940,1940,1940.54166666667,7,13.71347,14.66647,13.66931,15.37634,14.44519,13.8053,13.6557,14.6998,12.31723,12.9791,13.74484,13.2019,13.67969,14.20706,15.12384,15.19122,15.7583,14.71121,14.75049,15.31879,15.06009,14.34973,13.49118,14.67599,16.42612,15.60165,15.54486,13.62805,14.03769,14.27036,13.50433,13.397,14.38229,15.57349,13.71347,14.66647,13.66931,15.37634,14.44519,14.38571,13.8053,13.94397,13.923,13.6557,14.6998,12.35184,12.9791,13.74484,13.2019,13.67969,14.20706,15.05759,15.14395,15.5939,14.90271,14.80167,15.04733,15.16684,14.82889,15.06009,14.28137,14.34973,12.01682,13.49118,14.67599,13.24567,16.42612,15.60165,15.54486,13.62805,13.69052,14.27036,13.50433,13.397,13.71347,14.66647,14.44519,13.8053,14.6998,13.74484,13.2019,13.67969,14.20706,15.12384,15.19122,15.7583,14.71121,14.75049,15.31879,15.06009,14.43472,13.35544,14.67599,16.42612,15.60165,15.54486,14.27036,13.50433,13.397,14.38229,15.57349,13.71347,13.66931,15.37634,14.44775,14.38571,13.8053,13.94397,13.923,13.3396,14.6998,12.45758,12.9791,13.74484,13.2019,13.67969,14.20706,15.12384,15.19122,15.7583,14.71121,14.75049,15.31879,15.06009,14.28137,14.43472,12.01682,13.49118,14.67599,13.24567,16.42612,15.60165,15.54486,13.62805,14.03769,14.27036,13.50433,13.397
