"year","met_year","yr_part","month","m0001"
1958,1958,1958.125,2,-0.463
1958,1958,1958.20833333333,3,-0.48
1958,1958,1958.29166666667,4,-0.488
1958,1958,1958.375,5,-0.464
1958,1958,1958.45833333333,6,-0.445
1958,1958,1958.54166666667,7,-0.442
1958,1958,1958.625,8,-0.433
1958,1958,1958.70833333333,9,-0.413
1958,1958,1958.79166666667,10,-0.457
1958,1958,1958.875,11,-0.482
1958,1959,1958.95833333333,12,-0.452
1959,1959,1959.04166666667,1,-0.424
1959,1959,1959.125,2,-0.411
1959,1959,1959.20833333333,3,-0.43
1959,1959,1959.29166666667,4,-0.448
1959,1959,1959.375,5,-0.418
1959,1959,1959.45833333333,6,-0.413
1959,1959,1959.54166666667,7,-0.387
1959,1959,1959.625,8,-0.404
1959,1959,1959.70833333333,9,-0.418
1959,1959,1959.79166666667,10,-0.398
1959,1959,1959.875,11,-0.425
1959,1960,1959.95833333333,12,-0.486
1960,1960,1960.04166666667,1,-0.476
1960,1960,1960.125,2,-0.46
1960,1960,1960.20833333333,3,-0.419
1960,1960,1960.29166666667,4,-0.392
1960,1960,1960.375,5,-0.407
1960,1960,1960.45833333333,6,-0.396
1960,1960,1960.54166666667,7,-0.406
1960,1960,1960.625,8,-0.42
1960,1960,1960.70833333333,9,-0.435
1960,1960,1960.79166666667,10,-0.441
1960,1960,1960.875,11,-0.469
1960,1961,1960.95833333333,12,-0.515
1961,1961,1961.04166666667,1,-0.484
1961,1961,1961.125,2,-0.427
1961,1961,1961.20833333333,3,-0.454
1961,1961,1961.29166666667,4,-0.451
1961,1961,1961.375,5,-0.44
1961,1961,1961.45833333333,6,-0.428
1961,1961,1961.54166666667,7,-0.413
1961,1961,1961.625,8,-0.429
1961,1961,1961.70833333333,9,-0.447
1961,1961,1961.79166666667,10,-0.503
1961,1961,1961.875,11,-0.517
1961,1962,1961.95833333333,12,-0.506
1962,1962,1962.04166666667,1,-0.469
1962,1962,1962.125,2,-0.466
1962,1962,1962.20833333333,3,-0.481
1962,1962,1962.29166666667,4,-0.467
1962,1962,1962.375,5,-0.464
1962,1962,1962.45833333333,6,-0.476
1962,1962,1962.54166666667,7,-0.458
1962,1962,1962.625,8,-0.48
1962,1962,1962.70833333333,9,-0.48
1962,1962,1962.79166666667,10,-0.503
1962,1962,1962.875,11,-0.542
1962,1963,1962.95833333333,12,-0.553
1963,1963,1963.04166666667,1,-0.519
1963,1963,1963.125,2,-0.489
1963,1963,1963.20833333333,3,-0.491
1963,1963,1963.29166666667,4,-0.455
1963,1963,1963.375,5,-0.451
1963,1963,1963.45833333333,6,-0.449
1963,1963,1963.54166666667,7,-0.441
1963,1963,1963.625,8,-0.457
1963,1963,1963.70833333333,9,-0.483
1963,1963,1963.79166666667,10,-0.505
1963,1963,1963.875,11,-0.532
1963,1964,1963.95833333333,12,-0.561
1964,1964,1964.04166666667,1,-0.517
1964,1964,1964.125,2,-0.486
1964,1964,1964.20833333333,3,-0.509
1964,1964,1964.29166666667,4,-0.488
1964,1964,1964.375,5,-0.474
1964,1964,1964.45833333333,6,-0.476
1964,1964,1964.54166666667,7,-0.46
1964,1964,1964.625,8,-0.474
1964,1964,1964.70833333333,9,-0.533
1964,1964,1964.79166666667,10,-0.55
1964,1964,1964.875,11,-0.565
1964,1965,1964.95833333333,12,-0.528
1965,1965,1965.04166666667,1,-0.525
1965,1965,1965.125,2,-0.496
1965,1965,1965.20833333333,3,-0.478
1965,1965,1965.29166666667,4,-0.459
1965,1965,1965.375,5,-0.463
1965,1965,1965.45833333333,6,-0.49
1965,1965,1965.54166666667,7,-0.501
1965,1965,1965.625,8,-0.54
1965,1965,1965.70833333333,9,-0.554
1965,1965,1965.79166666667,10,-0.57
1965,1965,1965.875,11,-0.579
1965,1966,1965.95833333333,12,-0.578
1966,1966,1966.04166666667,1,-0.584
1966,1966,1966.125,2,-0.548
1966,1966,1966.20833333333,3,-0.507
1966,1966,1966.29166666667,4,-0.521
1966,1966,1966.375,5,-0.516
1966,1966,1966.45833333333,6,-0.501
1966,1966,1966.54166666667,7,-0.483
1966,1966,1966.625,8,-0.507
1966,1966,1966.70833333333,9,-0.523
1966,1966,1966.79166666667,10,-0.513
1966,1966,1966.875,11,-0.525
1966,1967,1966.95833333333,12,-0.513
1967,1967,1967.04166666667,1,-0.457
1967,1967,1967.125,2,-0.46
1967,1967,1967.20833333333,3,-0.459
1967,1967,1967.29166666667,4,-0.449
1967,1967,1967.375,5,-0.436
1967,1967,1967.45833333333,6,-0.455
1967,1967,1967.54166666667,7,-0.417
1967,1967,1967.625,8,-0.415
1967,1967,1967.70833333333,9,-0.433
1967,1967,1967.79166666667,10,-0.458
1967,1967,1967.875,11,-0.501
1967,1968,1967.95833333333,12,-0.456
1968,1968,1968.04166666667,1,-0.441
1968,1968,1968.125,2,-0.44
1968,1968,1968.20833333333,3,-0.445
1968,1968,1968.29166666667,4,-0.437
1968,1968,1968.375,5,-0.39
1968,1968,1968.45833333333,6,-0.428
1968,1968,1968.54166666667,7,-0.398
1968,1968,1968.625,8,-0.411
1968,1968,1968.70833333333,9,-0.408
1968,1968,1968.79166666667,10,-0.445
1968,1968,1968.875,11,-0.455
1968,1969,1968.95833333333,12,-0.434
1969,1969,1969.04166666667,1,-0.461
1969,1969,1969.125,2,-0.421
1969,1969,1969.20833333333,3,-0.428
1969,1969,1969.29166666667,4,-0.396
1969,1969,1969.375,5,-0.4
1969,1969,1969.45833333333,6,-0.421
1969,1969,1969.54166666667,7,-0.402
1969,1969,1969.625,8,-0.424
1969,1969,1969.70833333333,9,-0.461
1969,1969,1969.79166666667,10,-0.481
1969,1969,1969.875,11,-0.49
1969,1970,1969.95833333333,12,-0.468
1970,1970,1970.04166666667,1,-0.433
1970,1970,1970.125,2,-0.455
1970,1970,1970.20833333333,3,-0.429
1970,1970,1970.29166666667,4,-0.413
1970,1970,1970.375,5,-0.409
1970,1970,1970.45833333333,6,-0.415
1970,1970,1970.54166666667,7,-0.412
1970,1970,1970.625,8,-0.405
1970,1970,1970.70833333333,9,-0.417
1970,1970,1970.79166666667,10,-0.44
1970,1970,1970.875,11,-0.478
1970,1971,1970.95833333333,12,-0.472
1971,1971,1971.04166666667,1,-0.447
1971,1971,1971.125,2,-0.445
1971,1971,1971.20833333333,3,-0.457
1971,1971,1971.29166666667,4,-0.429
1971,1971,1971.375,5,-0.438
1971,1971,1971.45833333333,6,-0.421
1971,1971,1971.54166666667,7,-0.414
1971,1971,1971.625,8,-0.441
1971,1971,1971.70833333333,9,-0.414
1971,1971,1971.79166666667,10,-0.465
1971,1971,1971.875,11,-0.455
1971,1972,1971.95833333333,12,-0.46
1972,1972,1972.04166666667,1,-0.419
1972,1972,1972.125,2,-0.396
1972,1972,1972.20833333333,3,-0.407
1972,1972,1972.29166666667,4,-0.376
1972,1972,1972.375,5,-0.37
1972,1972,1972.45833333333,6,-0.359
1972,1972,1972.54166666667,7,-0.37
1972,1972,1972.625,8,-0.366
1972,1972,1972.70833333333,9,-0.353
1972,1972,1972.79166666667,10,-0.397
1972,1972,1972.875,11,-0.42
1972,1973,1972.95833333333,12,-0.448
1973,1973,1973.04166666667,1,-0.408
1973,1973,1973.125,2,-0.384
1973,1973,1973.20833333333,3,-0.376
1973,1973,1973.29166666667,4,-0.39
1973,1973,1973.375,5,-0.351
1973,1973,1973.45833333333,6,-0.356
1973,1973,1973.54166666667,7,-0.366
1973,1973,1973.625,8,-0.401
1973,1973,1973.70833333333,9,-0.404
1973,1973,1973.79166666667,10,-0.417
1973,1973,1973.875,11,-0.432
1973,1974,1973.95833333333,12,-0.457
1974,1974,1974.04166666667,1,-0.377
1974,1974,1974.125,2,-0.445
1974,1974,1974.20833333333,3,-0.411
1974,1974,1974.29166666667,4,-0.411
1974,1974,1974.375,5,-0.378
1974,1974,1974.45833333333,6,-0.376
1974,1974,1974.54166666667,7,-0.392
1974,1974,1974.625,8,-0.392
1974,1974,1974.70833333333,9,-0.41
1974,1974,1974.79166666667,10,-0.417
1974,1974,1974.875,11,-0.437
1974,1975,1974.95833333333,12,-0.439
1975,1975,1975.04166666667,1,-0.374
1975,1975,1975.125,2,-0.365
1975,1975,1975.20833333333,3,-0.384
1975,1975,1975.29166666667,4,-0.352
1975,1975,1975.375,5,-0.358
1975,1975,1975.45833333333,6,-0.39
1975,1975,1975.54166666667,7,-0.383
1975,1975,1975.625,8,-0.394
1975,1975,1975.70833333333,9,-0.394
1975,1975,1975.79166666667,10,-0.405
1975,1975,1975.875,11,-0.421
1975,1976,1975.95833333333,12,-0.446
1976,1976,1976.04166666667,1,-0.4
1976,1976,1976.125,2,-0.396
1976,1976,1976.20833333333,3,-0.356
1976,1976,1976.29166666667,4,-0.378
1976,1976,1976.375,5,-0.393
1976,1976,1976.45833333333,6,-0.352
1976,1976,1976.54166666667,7,-0.346
1976,1976,1976.625,8,-0.329
1976,1976,1976.70833333333,9,-0.394
1976,1976,1976.79166666667,10,-0.387
1976,1976,1976.875,11,-0.373
1976,1977,1976.95833333333,12,-0.372
1977,1977,1977.04166666667,1,-0.353
1977,1977,1977.125,2,-0.343
1977,1977,1977.20833333333,3,-0.343
1977,1977,1977.29166666667,4,-0.341
1977,1977,1977.375,5,-0.311
1977,1977,1977.45833333333,6,-0.297
1977,1977,1977.54166666667,7,-0.287
1977,1977,1977.625,8,-0.29
1977,1977,1977.70833333333,9,-0.308
1977,1977,1977.79166666667,10,-0.311
1977,1977,1977.875,11,-0.314
1977,1978,1977.95833333333,12,-0.298
1978,1978,1978.04166666667,1,-0.262
1978,1978,1978.125,2,-0.299
1978,1978,1978.20833333333,3,-0.288
1978,1978,1978.29166666667,4,-0.272
1978,1978,1978.375,5,-0.265
1978,1978,1978.45833333333,6,-0.267
1978,1978,1978.54166666667,7,-0.274
1978,1978,1978.625,8,-0.282
1978,1978,1978.70833333333,9,-0.31
1978,1978,1978.79166666667,10,-0.317
1978,1978,1978.875,11,-0.332
1978,1979,1978.95833333333,12,-0.352
1979,1979,1979.04166666667,1,-0.34
1979,1979,1979.125,2,-0.335
1979,1979,1979.20833333333,3,-0.302
1979,1979,1979.29166666667,4,-0.294
1979,1979,1979.375,5,-0.285
1979,1979,1979.45833333333,6,-0.279
1979,1979,1979.54166666667,7,-0.283
1979,1979,1979.625,8,-0.297
1979,1979,1979.70833333333,9,-0.277
1979,1979,1979.79166666667,10,-0.304
1979,1979,1979.875,11,-0.327
1979,1980,1979.95833333333,12,-0.328
1980,1980,1980.04166666667,1,-0.311
1980,1980,1980.125,2,-0.324
1980,1980,1980.20833333333,3,-0.276
1980,1980,1980.29166666667,4,-0.264
1980,1980,1980.375,5,-0.22
1980,1980,1980.45833333333,6,-0.212
1980,1980,1980.54166666667,7,-0.226
1980,1980,1980.625,8,-0.219
1980,1980,1980.70833333333,9,-0.242
1980,1980,1980.79166666667,10,-0.271
1980,1980,1980.875,11,-0.256
1980,1981,1980.95833333333,12,-0.237
1981,1981,1981.04166666667,1,-0.205
1981,1981,1981.125,2,-0.171
1981,1981,1981.20833333333,3,-0.191
1981,1981,1981.29166666667,4,-0.21
1981,1981,1981.375,5,-0.19
1981,1981,1981.45833333333,6,-0.199
1981,1981,1981.54166666667,7,-0.215
1981,1981,1981.625,8,-0.226
1981,1981,1981.70833333333,9,-0.257
1981,1981,1981.79166666667,10,-0.227
1981,1981,1981.875,11,-0.28
1981,1982,1981.95833333333,12,-0.276
1982,1982,1982.04166666667,1,-0.211
1982,1982,1982.125,2,-0.252
1982,1982,1982.20833333333,3,-0.253
1982,1982,1982.29166666667,4,-0.24
1982,1982,1982.375,5,-0.251
1982,1982,1982.45833333333,6,-0.245
1982,1982,1982.54166666667,7,-0.231
1982,1982,1982.625,8,-0.268
1982,1982,1982.70833333333,9,-0.264
1982,1982,1982.79166666667,10,-0.302
1982,1982,1982.875,11,-0.305
1982,1983,1982.95833333333,12,-0.337
1983,1983,1983.04166666667,1,-0.255
1983,1983,1983.125,2,-0.266
1983,1983,1983.20833333333,3,-0.24
1983,1983,1983.29166666667,4,-0.307
1983,1983,1983.375,5,-0.274
1983,1983,1983.45833333333,6,-0.32
1983,1983,1983.54166666667,7,-0.333
1983,1983,1983.625,8,-0.323
1983,1983,1983.70833333333,9,-0.334
1983,1983,1983.79166666667,10,-0.35
1983,1983,1983.875,11,-0.3
1983,1984,1983.95833333333,12,-0.332
1984,1984,1984.04166666667,1,-0.284
1984,1984,1984.125,2,-0.247
1984,1984,1984.20833333333,3,-0.259
1984,1984,1984.29166666667,4,-0.265
1984,1984,1984.375,5,-0.243
1984,1984,1984.45833333333,6,-0.258
1984,1984,1984.54166666667,7,-0.283
1984,1984,1984.625,8,-0.275
1984,1984,1984.70833333333,9,-0.253
1984,1984,1984.79166666667,10,-0.296
1984,1984,1984.875,11,-0.301
1984,1985,1984.95833333333,12,-0.292
1985,1985,1985.04166666667,1,-0.275
1985,1985,1985.125,2,-0.25
1985,1985,1985.20833333333,3,-0.203
1985,1985,1985.29166666667,4,-0.218
1985,1985,1985.375,5,-0.225
1985,1985,1985.45833333333,6,-0.204
1985,1985,1985.54166666667,7,-0.237
1985,1985,1985.625,8,-0.228
1985,1985,1985.70833333333,9,-0.243
1985,1985,1985.79166666667,10,-0.248
1985,1985,1985.875,11,-0.252
1985,1986,1985.95833333333,12,-0.248
1986,1986,1986.04166666667,1,-0.195
1986,1986,1986.125,2,-0.206
1986,1986,1986.20833333333,3,-0.183
1986,1986,1986.29166666667,4,-0.163
1986,1986,1986.375,5,-0.165
1986,1986,1986.45833333333,6,-0.182
1986,1986,1986.54166666667,7,-0.177
1986,1986,1986.625,8,-0.187
1986,1986,1986.70833333333,9,-0.174
1986,1986,1986.79166666667,10,-0.19
1986,1986,1986.875,11,-0.184
1986,1987,1986.95833333333,12,-0.158
1987,1987,1987.04166666667,1,-0.142
1987,1987,1987.125,2,-0.092
1987,1987,1987.20833333333,3,-0.144
1987,1987,1987.29166666667,4,-0.107
1987,1987,1987.375,5,-0.103
1987,1987,1987.45833333333,6,-0.094
1987,1987,1987.54166666667,7,-0.127
1987,1987,1987.625,8,-0.145
1987,1987,1987.70833333333,9,-0.166
1987,1987,1987.79166666667,10,-0.178
1987,1987,1987.875,11,-0.169
1987,1988,1987.95833333333,12,-0.17
1988,1988,1988.04166666667,1,-0.17
1988,1988,1988.125,2,-0.159
1988,1988,1988.20833333333,3,-0.139
1988,1988,1988.29166666667,4,-0.125
1988,1988,1988.375,5,-0.119
1988,1988,1988.45833333333,6,-0.13
1988,1988,1988.54166666667,7,-0.132
1988,1988,1988.625,8,-0.116
1988,1988,1988.70833333333,9,-0.128
1988,1988,1988.79166666667,10,-0.15
1988,1988,1988.875,11,-0.116
1988,1989,1988.95833333333,12,-0.099
1989,1989,1989.04166666667,1,-0.103
1989,1989,1989.125,2,-0.08
1989,1989,1989.20833333333,3,-0.103
1989,1989,1989.29166666667,4,-0.101
1989,1989,1989.375,5,-0.096
1989,1989,1989.45833333333,6,-0.101
1989,1989,1989.54166666667,7,-0.08
1989,1989,1989.625,8,-0.109
1989,1989,1989.70833333333,9,-0.092
1989,1989,1989.79166666667,10,-0.107
1989,1989,1989.875,11,-0.109
1989,1990,1989.95833333333,12,-0.095
1990,1990,1990.04166666667,1,-0.073
1990,1990,1990.125,2,-0.062
1990,1990,1990.20833333333,3,-0.043
1990,1990,1990.29166666667,4,-0.021
1990,1990,1990.375,5,-0.051
1990,1990,1990.45833333333,6,-0.064
1990,1990,1990.54166666667,7,-0.039
1990,1990,1990.625,8,-0.054
1990,1990,1990.70833333333,9,-0.04
1990,1990,1990.79166666667,10,-0.052
1990,1990,1990.875,11,-0.056
1990,1991,1990.95833333333,12,-0.026
1991,1991,1991.04166666667,1,-0.026
1991,1991,1991.125,2,-0.013
1991,1991,1991.20833333333,3,-0.033
1991,1991,1991.29166666667,4,-0.022
1991,1991,1991.375,5,-0.017
1991,1991,1991.45833333333,6,-0.04
1991,1991,1991.54166666667,7,-0.079
1991,1991,1991.625,8,-0.084
1991,1991,1991.70833333333,9,-0.108
1991,1991,1991.79166666667,10,-0.132
1991,1991,1991.875,11,-0.173
1991,1992,1991.95833333333,12,-0.185
1992,1992,1992.04166666667,1,-0.198
1992,1992,1992.125,2,-0.232
1992,1992,1992.20833333333,3,-0.248
1992,1992,1992.29166666667,4,-0.232
1992,1992,1992.375,5,-0.266
1992,1992,1992.45833333333,6,-0.261
1992,1992,1992.54166666667,7,-0.26
1992,1992,1992.625,8,-0.281
1992,1992,1992.70833333333,9,-0.272
1992,1992,1992.79166666667,10,-0.27
1992,1992,1992.875,11,-0.276
1992,1993,1992.95833333333,12,-0.282
1993,1993,1993.04166666667,1,-0.223
1993,1993,1993.125,2,-0.236
1993,1993,1993.20833333333,3,-0.203
1993,1993,1993.29166666667,4,-0.196
1993,1993,1993.375,5,-0.2
1993,1993,1993.45833333333,6,-0.159
1993,1993,1993.54166666667,7,-0.159
1993,1993,1993.625,8,-0.124
1993,1993,1993.70833333333,9,-0.122
1993,1993,1993.79166666667,10,-0.131
1993,1993,1993.875,11,-0.118
1993,1994,1993.95833333333,12,-0.127
1994,1994,1994.04166666667,1,-0.124
1994,1994,1994.125,2,-0.09
1994,1994,1994.20833333333,3,-0.107
1994,1994,1994.29166666667,4,-0.111
1994,1994,1994.375,5,-0.112
1994,1994,1994.45833333333,6,-0.069
1994,1994,1994.54166666667,7,-0.06
1994,1994,1994.625,8,-0.04
1994,1994,1994.70833333333,9,-0.059
1994,1994,1994.79166666667,10,-0.044
1994,1994,1994.875,11,-0.081
1994,1995,1994.95833333333,12,-0.058
1995,1995,1995.04166666667,1,-0.049
1995,1995,1995.125,2,-0.047
1995,1995,1995.20833333333,3,-0.048
1995,1995,1995.29166666667,4,-0.03
1995,1995,1995.375,5,-0.028
1995,1995,1995.45833333333,6,-0.039
1995,1995,1995.54166666667,7,-0.03
1995,1995,1995.625,8,-0.037
1995,1995,1995.70833333333,9,-0.033
1995,1995,1995.79166666667,10,-0.055
1995,1995,1995.875,11,-0.066
1995,1996,1995.95833333333,12,-0.062
1996,1996,1996.04166666667,1,-0.043
1996,1996,1996.125,2,-0.059
1996,1996,1996.20833333333,3,-0.02
1996,1996,1996.29166666667,4,-0.01
1996,1996,1996.375,5,-0.029
1996,1996,1996.45833333333,6,-0.026
1996,1996,1996.54166666667,7,-0.032
1996,1996,1996.625,8,0.003
1996,1996,1996.70833333333,9,-0.019
1996,1996,1996.79166666667,10,-0.011
1996,1996,1996.875,11,-0.004
1996,1997,1996.95833333333,12,-0.01
1997,1997,1997.04166666667,1,0.02
1997,1997,1997.125,2,0.002
1997,1997,1997.20833333333,3,0.016
1997,1997,1997.29166666667,4,0.024
1997,1997,1997.375,5,0.019
1997,1997,1997.45833333333,6,0.036
1997,1997,1997.54166666667,7,0.048
1997,1997,1997.625,8,0.046
1997,1997,1997.70833333333,9,0.033
1997,1997,1997.79166666667,10,0.05
1997,1997,1997.875,11,0.038
1997,1998,1997.95833333333,12,0.057
1998,1998,1998.04166666667,1,0.069
1998,1998,1998.125,2,0.05
1998,1998,1998.20833333333,3,0.036
1998,1998,1998.29166666667,4,0.041
1998,1998,1998.375,5,0.021
1998,1998,1998.45833333333,6,0.042
1998,1998,1998.54166666667,7,0.035
1998,1998,1998.625,8,0.044
1998,1998,1998.70833333333,9,0.01
1998,1998,1998.79166666667,10,0.049
1998,1998,1998.875,11,0.025
1998,1999,1998.95833333333,12,0.073
1999,1999,1999.04166666667,1,0.07
1999,1999,1999.125,2,0.075
1999,1999,1999.20833333333,3,0.077
1999,1999,1999.29166666667,4,0.056
1999,1999,1999.375,5,0.063
1999,1999,1999.45833333333,6,0.058
1999,1999,1999.54166666667,7,0.077
1999,1999,1999.625,8,0.074
1999,1999,1999.70833333333,9,0.102
1999,1999,1999.79166666667,10,0.123
1999,1999,1999.875,11,0.14
1999,2000,1999.95833333333,12,0.147
2000,2000,2000.04166666667,1,0.116
2000,2000,2000.125,2,0.111
2000,2000,2000.20833333333,3,0.099
2000,2000,2000.29166666667,4,0.121
2000,2000,2000.375,5,0.108
2000,2000,2000.45833333333,6,0.115
2000,2000,2000.54166666667,7,0.132
2000,2000,2000.625,8,0.123
2000,2000,2000.70833333333,9,0.11
2000,2000,2000.79166666667,10,0.122
2000,2000,2000.875,11,0.115
2000,2001,2000.95833333333,12,0.122
2001,2001,2001.04166666667,1,0.119
2001,2001,2001.125,2,0.074
2001,2001,2001.20833333333,3,0.094
2001,2001,2001.29166666667,4,0.096
2001,2001,2001.375,5,0.124
2001,2001,2001.45833333333,6,0.115
2001,2001,2001.54166666667,7,0.138
2001,2001,2001.625,8,0.126
2001,2001,2001.70833333333,9,0.147
2001,2001,2001.79166666667,10,0.148
2001,2001,2001.875,11,0.147
2001,2002,2001.95833333333,12,0.125
2002,2002,2002.04166666667,1,0.148
2002,2002,2002.125,2,0.166
2002,2002,2002.20833333333,3,0.171
2002,2002,2002.29166666667,4,0.135
2002,2002,2002.375,5,0.137
2002,2002,2002.45833333333,6,0.144
2002,2002,2002.54166666667,7,0.132
2002,2002,2002.625,8,0.122
2002,2002,2002.70833333333,9,0.139
2002,2002,2002.79166666667,10,0.157
2002,2002,2002.875,11,0.146
2002,2003,2002.95833333333,12,0.146
2003,2003,2003.04166666667,1,0.141
2003,2003,2003.125,2,0.204
2003,2003,2003.20833333333,3,0.217
2003,2003,2003.29166666667,4,0.195
2003,2003,2003.375,5,0.174
2003,2003,2003.45833333333,6,0.193
2003,2003,2003.54166666667,7,0.202
2003,2003,2003.625,8,0.187
2003,2003,2003.70833333333,9,0.173
2003,2003,2003.79166666667,10,0.195
2003,2003,2003.875,11,0.228
2003,2004,2003.95833333333,12,0.192
2004,2004,2004.04166666667,1,0.231
2004,2004,2004.125,2,0.22
2004,2004,2004.20833333333,3,0.218
2004,2004,2004.29166666667,4,0.208
2004,2004,2004.375,5,0.185
2004,2004,2004.45833333333,6,0.188
2004,2004,2004.54166666667,7,0.182
2004,2004,2004.625,8,0.194
2004,2004,2004.70833333333,9,0.196
2004,2004,2004.79166666667,10,0.186
2004,2004,2004.875,11,0.192
2004,2005,2004.95833333333,12,0.19
2005,2005,2005.04166666667,1,0.181
2005,2005,2005.125,2,0.141
2005,2005,2005.20833333333,3,0.152
2005,2005,2005.29166666667,4,0.149
2005,2005,2005.375,5,0.187
2005,2005,2005.45833333333,6,0.191
2005,2005,2005.54166666667,7,0.173
2005,2005,2005.625,8,0.213
2005,2005,2005.70833333333,9,0.23
2005,2005,2005.79166666667,10,0.233
2005,2005,2005.875,11,0.223
2005,2006,2005.95833333333,12,0.241
2006,2006,2006.04166666667,1,0.292
2006,2006,2006.125,2,0.25
2006,2006,2006.20833333333,3,0.248
2006,2006,2006.29166666667,4,0.24
2006,2006,2006.375,5,0.229
2006,2006,2006.45833333333,6,0.216
2006,2006,2006.54166666667,7,0.21
2006,2006,2006.625,8,0.223
2006,2006,2006.70833333333,9,0.223
2006,2006,2006.79166666667,10,0.234
2006,2006,2006.875,11,0.261
2006,2007,2006.95833333333,12,0.259
2007,2007,2007.04166666667,1,0.269
2007,2007,2007.125,2,0.232
2007,2007,2007.20833333333,3,0.24
2007,2007,2007.29166666667,4,0.249
2007,2007,2007.375,5,0.238
2007,2007,2007.45833333333,6,0.252
2007,2007,2007.54166666667,7,0.265
2007,2007,2007.625,8,0.271
2007,2007,2007.70833333333,9,0.291
2007,2007,2007.79166666667,10,0.35
2007,2007,2007.875,11,0.354
2007,2008,2007.95833333333,12,0.345
2008,2008,2008.04166666667,1,0.353
2008,2008,2008.125,2,0.326
2008,2008,2008.20833333333,3,0.327
2008,2008,2008.29166666667,4,0.327
2008,2008,2008.375,5,0.341
2008,2008,2008.45833333333,6,0.305
2008,2008,2008.54166666667,7,0.321
2008,2008,2008.625,8,0.296
2008,2008,2008.70833333333,9,0.306
2008,2008,2008.79166666667,10,0.299
2008,2008,2008.875,11,0.336
2008,2009,2008.95833333333,12,0.266
2009,2009,2009.04166666667,1,0.275
2009,2009,2009.125,2,0.307
2009,2009,2009.20833333333,3,0.253
2009,2009,2009.29166666667,4,0.245
2009,2009,2009.375,5,0.27
2009,2009,2009.45833333333,6,0.275
2009,2009,2009.54166666667,7,0.288
2009,2009,2009.625,8,0.292
2009,2009,2009.70833333333,9,0.306
2009,2009,2009.79166666667,10,0.299
2009,2009,2009.875,11,0.308
2009,2010,2009.95833333333,12,0.296
2010,2010,2010.04166666667,1,0.294
2010,2010,2010.125,2,0.305
2010,2010,2010.20833333333,3,0.271
2010,2010,2010.29166666667,4,0.271
2010,2010,2010.375,5,0.272
2010,2010,2010.45833333333,6,0.264
2010,2010,2010.54166666667,7,0.272
2010,2010,2010.625,8,0.283
2010,2010,2010.70833333333,9,0.298
2010,2010,2010.79166666667,10,0.299
2010,2010,2010.875,11,0.277
2010,2011,2010.95833333333,12,0.301
2011,2011,2011.04166666667,1,0.343
2011,2011,2011.125,2,0.323
2011,2011,2011.20833333333,3,0.301
2011,2011,2011.29166666667,4,0.304
2011,2011,2011.375,5,0.281
2011,2011,2011.45833333333,6,0.269
2011,2011,2011.54166666667,7,0.281
2011,2011,2011.625,8,0.326
2011,2011,2011.70833333333,9,0.346
2011,2011,2011.79166666667,10,0.36
2011,2011,2011.875,11,0.355
2011,2012,2011.95833333333,12,0.341
2012,2012,2012.04166666667,1,0.361
2012,2012,2012.125,2,0.391
2012,2012,2012.20833333333,3,0.378
2012,2012,2012.29166666667,4,0.353
2012,2012,2012.375,5,0.375
2012,2012,2012.45833333333,6,0.357
2012,2012,2012.54166666667,7,0.354
2012,2012,2012.625,8,0.36
2012,2012,2012.70833333333,9,0.371
2012,2012,2012.79166666667,10,0.395
2012,2012,2012.875,11,0.4
2012,2013,2012.95833333333,12,0.448
2013,2013,2013.04166666667,1,0.423
2013,2013,2013.125,2,0.385
2013,2013,2013.20833333333,3,0.4
2013,2013,2013.29166666667,4,0.381
2013,2013,2013.375,5,0.346
2013,2013,2013.45833333333,6,0.355
2013,2013,2013.54166666667,7,0.346
2013,2013,2013.625,8,0.366
2013,2013,2013.70833333333,9,0.376
2013,2013,2013.79166666667,10,0.4
2013,2013,2013.875,11,0.379
2013,2014,2013.95833333333,12,0.382
2014,2014,2014.04166666667,1,0.392
2014,2014,2014.125,2,0.378
2014,2014,2014.20833333333,3,0.334
2014,2014,2014.29166666667,4,0.371
2014,2014,2014.375,5,0.383
2014,2014,2014.45833333333,6,0.381
2014,2014,2014.54166666667,7,0.376
2014,2014,2014.625,8,0.367
2014,2014,2014.70833333333,9,0.406
2014,2014,2014.79166666667,10,0.409
2014,2014,2014.875,11,0.4
2014,2015,2014.95833333333,12,0.427
2015,2015,2015.04166666667,1,0.434
2015,2015,2015.125,2,0.378
2015,2015,2015.20833333333,3,0.369
2015,2015,2015.29166666667,4,0.401
2015,2015,2015.375,5,0.397
2015,2015,2015.45833333333,6,0.396
2015,2015,2015.54166666667,7,0.414
2015,2015,2015.625,8,0.425
2015,2015,2015.70833333333,9,0.417
2015,2015,2015.79166666667,10,0.442
2015,2015,2015.875,11,0.441
2015,2016,2015.95833333333,12,0.437
2016,2016,2016.04166666667,1,0.46
2016,2016,2016.125,2,0.435
2016,2016,2016.20833333333,3,0.449
2016,2016,2016.29166666667,4,0.455
2016,2016,2016.375,5,0.442
2016,2016,2016.45833333333,6,0.42
2016,2016,2016.54166666667,7,0.432
2016,2016,2016.625,8,0.434
2016,2016,2016.70833333333,9,0.433
2016,2016,2016.79166666667,10,0.46
2016,2016,2016.875,11,0.425
2016,2017,2016.95833333333,12,0.474
2017,2017,2017.04166666667,1,0.452
2017,2017,2017.125,2,0.463
2017,2017,2017.20833333333,3,0.446
2017,2017,2017.29166666667,4,0.443
