"year","met_year","yr_part","month","m0001","m0002","m0003","m0004","m0005","m0006","m0007","m0008","m0009","m0010","m0011","m0012","m0013","m0014","m0015","m0016","m0017","m0018","m0019","m0020","m0021","m0022","m0023","m0024","m0025","m0026","m0027","m0028","m0029","m0030","m0031","m0032","m0033","m0034","m0035","m0036","m0037","m0038","m0039","m0040","m0041","m0042","m0043","m0044","m0045","m0046","m0047","m0048","m0049","m0050","m0051","m0052","m0053","m0054","m0055","m0056","m0057","m0058","m0059","m0060","m0061","m0062","m0063","m0064","m0065","m0066","m0067","m0068","m0069","m0070","m0071","m0072","m0073","m0074","m0075","m0076","m0077","m0078","m0079","m0080","m0081","m0082","m0083","m0084","m0085","m0086","m0087","m0088","m0089","m0090","m0091","m0092","m0093","m0094","m0095","m0096","m0097","m0098","m0099","m0100","m0101","m0102","m0103","m0104","m0105","m0106","m0107","m0108","m0109","m0110","m0111","m0112","m0113","m0114","m0115","m0116","m0117","m0118","m0119","m0120","m0121","m0122","m0123","m0124","m0125","m0126","m0127","m0128","m0129","m0130","m0131","m0132","m0133","m0134","m0135","m0136","m0137","m0138"
1879,1879,1879.45833333333,6,15.5589000000001,16.2166,14.4055,15.4989,14.8048,15.0313,14.9195,14.8168,14.0309,13.9151,14.7566,15.1927,15.1846,15.4534,16.4548,16.5139,16.7582,15.7753,15.9635,16.147,15.787,15.5855,13.7758,14.7904,16.331,15.0131,14.7575000000001,15.3961,15.2991,15.664,14.8447,14.149,15.6842,15.8936,15.5589000000001,16.2166,14.4055,15.4989,14.8048,15.0577,15.0313,15.2601,15.5791,14.9195,14.8168,14.0309,13.9151,14.7566,15.1927,15.1846,15.4534,16.4548,16.5139,16.7582,15.9204,15.7753,15.9635,16.147,15.7435,15.787,15.6183,15.5855,14.9439,13.7758,14.7904,15.1699,16.331,15.0131,14.7575000000001,15.3961,15.2991,15.664,14.8447,14.149,15.5589000000001,16.2166,14.8048,15.0313,14.8168,14.7566,15.1927,15.1846,15.4534,16.4548,16.5139,16.7582,15.7753,15.9635,16.147,15.787,15.5855,13.7758,14.7904,16.331,15.0131,14.7575000000001,15.664,14.8447,14.149,15.6842,15.8936,15.5589000000001,14.4055,15.4989,14.8048,15.0577,15.0313,15.2601,15.5791,14.9195,14.8168,14.0309,13.9151,14.7566,15.1927,15.1846,15.4534,16.4548,16.5139,16.7582,15.7753,15.9635,16.147,15.787,15.6183,15.5855,14.9439,13.7758,14.7904,15.1699,16.331,15.0131,14.7575000000001,15.3961,15.2991,15.664,14.8447,14.149
1879,1879,1879.54166666667,7,15.8116,16.6298,14.6283,15.8975,15.2941,15.2441,15.4633,14.9107,14.4269,14.1826,14.9287,15.6174,15.5425,15.7085,16.7715,16.8119,16.975,16.1763,16.2506,16.4059,16.0567,15.8126,14.272,15.1618,16.7646,15.4342,15.159,15.5457,15.4378,15.8787,15.1028,14.6264,15.8488,16.179,15.8116,16.6298,14.6283,15.8975,15.2941,15.4915,15.2441,15.4115,15.781,15.4633,14.9107,14.4269,14.1826,14.9287,15.6174,15.5425,15.7085,16.7715,16.8119,16.975,16.1708,16.1763,16.2506,16.4059,16.0942,16.0567,15.7631,15.8126,15.1289,14.272,15.1618,15.5183,16.7646,15.4342,15.159,15.5457,15.4378,15.8787,15.1028,14.6264,15.8116,16.6298,15.2941,15.2441,14.9107,14.9287,15.6174,15.5425,15.7085,16.7715,16.8119,16.975,16.1763,16.2506,16.4059,16.0567,15.8126,14.272,15.1618,16.7646,15.4342,15.159,15.8787,15.1028,14.6264,15.8488,16.179,15.8116,14.6283,15.8975,15.2941,15.4915,15.2441,15.4115,15.781,15.4633,14.9107,14.4269,14.1826,14.9287,15.6174,15.5425,15.7085,16.7715,16.8119,16.975,16.1763,16.2506,16.4059,16.0567,15.7631,15.8126,15.1289,14.272,15.1618,15.5183,16.7646,15.4342,15.159,15.5457,15.4378,15.8787,15.1028,14.6264
1879,1879,1879.625,8,15.5419,16.1885,14.3206,15.5067,15.0209,14.8871,15.3729,14.4803,14.1215,13.983,14.7404,15.5011,15.1289,15.4687,16.4058,16.5713,16.6596,16.1066,16.2954,16.1949,15.7584,15.4383,14.1586,14.9876,16.4964000000001,15.0833,14.8023,15.2408,15.2125,15.5575,14.9052,14.3832,15.6153,15.8572,15.5419,16.1885,14.3206,15.5067,15.0209,15.2877,14.8871,15.0385,15.5095,15.3729,14.4803,14.1215,13.983,14.7404,15.5011,15.1289,15.4687,16.4058,16.5713,16.6596,15.8848,16.1066,16.2954,16.1949,16.0021,15.7584,15.396,15.4383,14.7466,14.1586,14.9876,15.2965,16.4964000000001,15.0833,14.8023,15.2408,15.2125,15.5575,14.9052,14.3832,15.5419,16.1885,15.0209,14.8871,14.4803,14.7404,15.5011,15.1289,15.4687,16.4058,16.5713,16.6596,16.1066,16.2954,16.1949,15.7584,15.4383,14.1586,14.9876,16.4964000000001,15.0833,14.8023,15.5575,14.9052,14.3832,15.6153,15.8572,15.5419,14.3206,15.5067,15.0209,15.2877,14.8871,15.0385,15.5095,15.3729,14.4803,14.1215,13.983,14.7404,15.5011,15.1289,15.4687,16.4058,16.5713,16.6596,16.1066,16.2954,16.1949,15.7584,15.396,15.4383,14.7466,14.1586,14.9876,15.2965,16.4964000000001,15.0833,14.8023,15.2408,15.2125,15.5575,14.9052,14.3832
1879,1879,1879.70833333333,9,14.8271,15.3414,13.7491,14.7564,14.3464,14.2909,14.4983,13.8162,13.3072,13.28,14.0044,14.7806,14.3352,14.638,15.7988,15.8402,16.0141,15.4346,15.5918,15.5264,15.245,14.6384,13.3856,14.2576,15.7683,14.2457,14.1261,14.6306,14.6107,14.5961,14.2205,13.6614,14.7053,14.9942,14.8271,15.3414,13.7491,14.7564,14.3464,14.6398,14.2909,14.3082,14.9087,14.4983,13.8162,13.3072,13.28,14.0044,14.7806,14.3352,14.638,15.7988,15.8402,16.0141,15.3078,15.4346,15.5918,15.5264,15.3897,15.245,14.5047,14.6384,13.9157,13.3856,14.2576,14.2265,15.7683,14.2457,14.1261,14.6306,14.6107,14.5961,14.2205,13.6614,14.8271,15.3414,14.3464,14.2909,13.8162,14.0044,14.7806,14.3352,14.638,15.7988,15.8402,16.0141,15.4346,15.5918,15.5264,15.245,14.6384,13.3856,14.2576,15.7683,14.2457,14.1261,14.5961,14.2205,13.6614,14.7053,14.9942,14.8271,13.7491,14.7564,14.3464,14.6398,14.2909,14.3082,14.9087,14.4983,13.8162,13.3072,13.28,14.0044,14.7806,14.3352,14.638,15.7988,15.8402,16.0141,15.4346,15.5918,15.5264,15.245,14.5047,14.6384,13.9157,13.3856,14.2576,14.2265,15.7683,14.2457,14.1261,14.6306,14.6107,14.5961,14.2205,13.6614
1879,1879,1879.79166666667,10,13.9476,14.4792,12.9706,13.8178,13.3654,13.1387,13.2641,12.6491,12.419,12.016,13.149,13.7382,13.1383,13.4146,14.822,14.8946,14.9146,14.3725,14.4798,14.6975,14.0226,13.5536,11.9452,12.9438,14.5763,13.3872,13.1885,13.636,13.7006,13.279,12.971,12.5691,13.7837,14.2444,13.9476,14.4792,12.9706,13.8178,13.3654,13.4959,13.1387,13.0781,13.716,13.2641,12.6491,12.419,12.016,13.149,13.7382,13.1383,13.4146,14.822,14.8946,14.9146,14.1536,14.3725,14.4798,14.6975,14.3548,14.0226,13.4373000000001,13.5536,13.2472,11.9452,12.9438,12.6447,14.5763,13.3872,13.1885,13.636,13.7006,13.279,12.971,12.5691,13.9476,14.4792,13.3654,13.1387,12.6491,13.149,13.7382,13.1383,13.4146,14.822,14.8946,14.9146,14.3725,14.4798,14.6975,14.0226,13.5536,11.9452,12.9438,14.5763,13.3872,13.1885,13.279,12.971,12.5691,13.7837,14.2444,13.9476,12.9706,13.8178,13.3654,13.4959,13.1387,13.0781,13.716,13.2641,12.6491,12.419,12.016,13.149,13.7382,13.1383,13.4146,14.822,14.8946,14.9146,14.3725,14.4798,14.6975,14.0226,13.4373000000001,13.5536,13.2472,11.9452,12.9438,12.6447,14.5763,13.3872,13.1885,13.636,13.7006,13.279,12.971,12.5691
1879,1879,1879.875,11,12.9433,13.5857,12.2115,12.9576,12.3368,12.0762,12.3621,11.7517,11.4604,10.9625,12.3051,12.4074,12.2272,12.3242,13.8222,14.059,13.949,13.2287,13.3208,13.6253,12.9885,12.3176,10.8268,11.8319,13.4216,12.7052,12.5377,12.4187,12.6428,12.3094,11.9685,11.4643,12.5517,12.9512,12.9433,13.5857,12.2115,12.9576,12.3368,12.643,12.0762,11.9435,12.504,12.3621,11.7517,11.4604,10.9625,12.3051,12.4074,12.2272,12.3242,13.8222,14.059,13.949,13.3875,13.2287,13.3208,13.6253,13.2022,12.9885,12.2639,12.3176,12.2333,10.8268,11.8319,11.1102,13.4216,12.7052,12.5377,12.4187,12.6428,12.3094,11.9685,11.4643,12.9433,13.5857,12.3368,12.0762,11.7517,12.3051,12.4074,12.2272,12.3242,13.8222,14.059,13.949,13.2287,13.3208,13.6253,12.9885,12.3176,10.8268,11.8319,13.4216,12.7052,12.5377,12.3094,11.9685,11.4643,12.5517,12.9512,12.9433,12.2115,12.9576,12.3368,12.643,12.0762,11.9435,12.504,12.3621,11.7517,11.4604,10.9625,12.3051,12.4074,12.2272,12.3242,13.8222,14.059,13.949,13.2287,13.3208,13.6253,12.9885,12.2639,12.3176,12.2333,10.8268,11.8319,11.1102,13.4216,12.7052,12.5377,12.4187,12.6428,12.3094,11.9685,11.4643
1879,1880,1879.95833333333,12,12.1117,12.8724,11.6381,12.2082,11.6214000000001,11.2534,11.6421,10.891,10.9359,10.2587,11.5967,11.8843,11.5406,11.9869,13.1187,13.3825000000001,13.3211,12.4582,12.6485,12.713,12.1415,11.5343,9.97400000000005,11.335,12.5248,12.3316,12.0716,11.5803,11.6944,11.8382,11.3825000000001,10.8663,11.8198,12.3709,12.1117,12.8724,11.6381,12.2082,11.6214000000001,11.8168,11.2534,11.3847,12.0879,11.6421,10.891,10.9359,10.2587,11.5967,11.8843,11.5406,11.9869,13.1187,13.3825000000001,13.3211,12.8706,12.4582,12.6485,12.713,12.6778,12.1415,11.5949,11.5343,11.7452,9.97400000000005,11.335,10.2316,12.5248,12.3316,12.0716,11.5803,11.6944,11.8382,11.3825000000001,10.8663,12.1117,12.8724,11.6214000000001,11.2534,10.891,11.5967,11.8843,11.5406,11.9869,13.1187,13.3825000000001,13.3211,12.4582,12.6485,12.713,12.1415,11.5343,9.97400000000005,11.335,12.5248,12.3316,12.0716,11.8382,11.3825000000001,10.8663,11.8198,12.3709,12.1117,11.6381,12.2082,11.6214000000001,11.8168,11.2534,11.3847,12.0879,11.6421,10.891,10.9359,10.2587,11.5967,11.8843,11.5406,11.9869,13.1187,13.3825000000001,13.3211,12.4582,12.6485,12.713,12.1415,11.5949,11.5343,11.7452,9.97400000000005,11.335,10.2316,12.5248,12.3316,12.0716,11.5803,11.6944,11.8382,11.3825000000001,10.8663
1880,1880,1880.04166666667,1,12.2828,12.5386,11.6797,12.1078,11.8127,11.0474,11.3958,10.7448,10.8995,10.2946,11.2316,11.8188,11.7071,12.2023,13.1099,13.2801,13.0819,12.3676,12.4916,12.5522,11.9004,11.1594,10.0493,11.2139,12.3026,11.968,11.8678,11.405,11.6945,12.0627,11.1749,10.8165,11.7791,12.0971,12.2828,12.5386,11.6797,12.1078,11.8127,11.618,11.0474,11.4638,11.8091,11.3958,10.7448,10.8995,10.2946,11.2316,11.8188,11.7071,12.2023,13.1099,13.2801,13.0819,12.7865,12.3676,12.4916,12.5522,12.322,11.9004,11.1082,11.1594,11.4885,10.0493,11.2139,9.98950000000002,12.3026,11.968,11.8678,11.405,11.6945,12.0627,11.1749,10.8165,12.2828,12.5386,11.8127,11.0474,10.7448,11.2316,11.8188,11.7071,12.2023,13.1099,13.2801,13.0819,12.3676,12.4916,12.5522,11.9004,11.1594,10.0493,11.2139,12.3026,11.968,11.8678,12.0627,11.1749,10.8165,11.7791,12.0971,12.2828,11.6797,12.1078,11.8127,11.618,11.0474,11.4638,11.8091,11.3958,10.7448,10.8995,10.2946,11.2316,11.8188,11.7071,12.2023,13.1099,13.2801,13.0819,12.3676,12.4916,12.5522,11.9004,11.1082,11.1594,11.4885,10.0493,11.2139,9.98950000000002,12.3026,11.968,11.8678,11.405,11.6945,12.0627,11.1749,10.8165
1880,1880,1880.125,2,12.419,12.9975,11.9044,12.4155,11.8157,11.3578,11.8696,11.0289,11.047,10.5504,11.627,12.0985,12.0177,12.2474,13.435,13.6968,13.4778,12.7314,12.8173,12.9008,12.0864,11.6034,10.3965,11.6134,12.5673,12.2221,11.9539,12.0757,11.988,12.2375,11.4528,11.0465,11.8245,12.3086,12.419,12.9975,11.9044,12.4155,11.8157,11.5931,11.3578,11.7935,12.2429,11.8696,11.0289,11.047,10.5504,11.627,12.0985,12.0177,12.2474,13.435,13.6968,13.4778,13.1534,12.7314,12.8173,12.9008,12.6994,12.0864,11.452,11.6034,11.3288,10.3965,11.6134,10.6131,12.5673,12.2221,11.9539,12.0757,11.988,12.2375,11.4528,11.0465,12.419,12.9975,11.8157,11.3578,11.0289,11.627,12.0985,12.0177,12.2474,13.435,13.6968,13.4778,12.7314,12.8173,12.9008,12.0864,11.6034,10.3965,11.6134,12.5673,12.2221,11.9539,12.2375,11.4528,11.0465,11.8245,12.3086,12.419,11.9044,12.4155,11.8157,11.5931,11.3578,11.7935,12.2429,11.8696,11.0289,11.047,10.5504,11.627,12.0985,12.0177,12.2474,13.435,13.6968,13.4778,12.7314,12.8173,12.9008,12.0864,11.452,11.6034,11.3288,10.3965,11.6134,10.6131,12.5673,12.2221,11.9539,12.0757,11.988,12.2375,11.4528,11.0465
1880,1880,1880.20833333333,3,13.1395,13.5709,12.3166000000001,12.997,12.6665,12.1829,12.4665,11.7059,11.8729,11.3039,12.272,12.8832,12.5865,12.9054,14.2517,14.3234,14.5113,13.3989,13.9112,13.7375,12.7609,12.2099,11.1837,12.3874,13.131,12.4403,12.5619,12.7623,12.8341,12.727,12.2023,11.9011,12.4778,12.99,13.1395,13.5709,12.3166000000001,12.997,12.6665,12.53,12.1829,12.6933,13.11,12.4665,11.7059,11.8729,11.3039,12.272,12.8832,12.5865,12.9054,14.2517,14.3234,14.5113,13.8427,13.3989,13.9112,13.7375,13.3542,12.7609,12.0186,12.2099,12.1589,11.1837,12.3874,11.6111,13.131,12.4403,12.5619,12.7623,12.8341,12.727,12.2023,11.9011,13.1395,13.5709,12.6665,12.1829,11.7059,12.272,12.8832,12.5865,12.9054,14.2517,14.3234,14.5113,13.3989,13.9112,13.7375,12.7609,12.2099,11.1837,12.3874,13.131,12.4403,12.5619,12.727,12.2023,11.9011,12.4778,12.99,13.1395,12.3166000000001,12.997,12.6665,12.53,12.1829,12.6933,13.11,12.4665,11.7059,11.8729,11.3039,12.272,12.8832,12.5865,12.9054,14.2517,14.3234,14.5113,13.3989,13.9112,13.7375,12.7609,12.0186,12.2099,12.1589,11.1837,12.3874,11.6111,13.131,12.4403,12.5619,12.7623,12.8341,12.727,12.2023,11.9011
1880,1880,1880.29166666667,4,14.1388,14.6775,12.8762,13.8426,13.5117,13.0906,13.2443,12.8135,12.65,12.3495,13.1634,13.5497,13.5774,13.7414,15.0712,15.3611,15.2532,14.4742,14.6697,14.5686,13.8876,13.3229,12.2116,13.0923,14.1352,13.1442,13.1434,13.9002,13.7969000000001,13.8222,13.2527,12.7143,13.5979,13.9292,14.1388,14.6775,12.8762,13.8426,13.5117,13.4828,13.0906,13.7718,14.1098,13.2443,12.8135,12.65,12.3495,13.1634,13.5497,13.5774,13.7414,15.0712,15.3611,15.2532,14.5707,14.4742,14.6697,14.5686,14.343,13.8876,13.2809,13.3229,13.2091,12.2116,13.0923,12.7522,14.1352,13.1442,13.1434,13.9002,13.7969000000001,13.8222,13.2527,12.7143,14.1388,14.6775,13.5117,13.0906,12.8135,13.1634,13.5497,13.5774,13.7414,15.0712,15.3611,15.2532,14.4742,14.6697,14.5686,13.8876,13.3229,12.2116,13.0923,14.1352,13.1442,13.1434,13.8222,13.2527,12.7143,13.5979,13.9292,14.1388,12.8762,13.8426,13.5117,13.4828,13.0906,13.7718,14.1098,13.2443,12.8135,12.65,12.3495,13.1634,13.5497,13.5774,13.7414,15.0712,15.3611,15.2532,14.4742,14.6697,14.5686,13.8876,13.2809,13.3229,13.2091,12.2116,13.0923,12.7522,14.1352,13.1442,13.1434,13.9002,13.7969000000001,13.8222,13.2527,12.7143
1880,1880,1880.375,5,15.0626,15.7003,13.7168,14.7518,14.4059,14.0408,14.1724,13.9721,13.5191,13.1713,14.0764,14.4062,14.5642,14.7814,15.8258,16.0578,16.1092,15.2882,15.6071,15.6083,14.9786,14.5221,13.0912,14.1656,15.4387,14.0756,14.0187,14.593,14.8374,14.6136,14.0636,13.599,14.6433,15.0624,15.0626,15.7003,13.7168,14.7518,14.4059,14.2302,14.0408,14.643,15.1611,14.1724,13.9721,13.5191,13.1713,14.0764,14.4062,14.5642,14.7814,15.8258,16.0578,16.1092,15.3551,15.2882,15.6071,15.6083,15.312,14.9786,14.3828,14.5221,14.3986,13.0912,14.1656,13.9402,15.4387,14.0756,14.0187,14.593,14.8374,14.6136,14.0636,13.599,15.0626,15.7003,14.4059,14.0408,13.9721,14.0764,14.4062,14.5642,14.7814,15.8258,16.0578,16.1092,15.2882,15.6071,15.6083,14.9786,14.5221,13.0912,14.1656,15.4387,14.0756,14.0187,14.6136,14.0636,13.599,14.6433,15.0624,15.0626,13.7168,14.7518,14.4059,14.2302,14.0408,14.643,15.1611,14.1724,13.9721,13.5191,13.1713,14.0764,14.4062,14.5642,14.7814,15.8258,16.0578,16.1092,15.2882,15.6071,15.6083,14.9786,14.3828,14.5221,14.3986,13.0912,14.1656,13.9402,15.4387,14.0756,14.0187,14.593,14.8374,14.6136,14.0636,13.599
1880,1880,1880.45833333333,6,15.6039,16.2054,14.1388,15.4687,14.953,14.6999,15.1309,14.6365,14.3039,13.9788,14.775,15.1342,15.1497,15.387,16.4223,16.6565000000001,16.6739,15.9449,15.9883,16.2092,15.8891,15.564,13.9914,14.7732,16.3139,14.778,14.8041,15.1638,15.5031,15.3337,14.7238,14.3725,15.5024,15.7102,15.6039,16.2054,14.1388,15.4687,14.953,14.9678,14.6999,15.2151,15.8483,15.1309,14.6365,14.3039,13.9788,14.775,15.1342,15.1497,15.387,16.4223,16.6565000000001,16.6739,15.9165,15.9449,15.9883,16.2092,15.9216,15.8891,15.2875,15.564,15.0409,13.9914,14.7732,14.87,16.3139,14.778,14.8041,15.1638,15.5031,15.3337,14.7238,14.3725,15.6039,16.2054,14.953,14.6999,14.6365,14.775,15.1342,15.1497,15.387,16.4223,16.6565000000001,16.6739,15.9449,15.9883,16.2092,15.8891,15.564,13.9914,14.7732,16.3139,14.778,14.8041,15.3337,14.7238,14.3725,15.5024,15.7102,15.6039,14.1388,15.4687,14.953,14.9678,14.6999,15.2151,15.8483,15.1309,14.6365,14.3039,13.9788,14.775,15.1342,15.1497,15.387,16.4223,16.6565000000001,16.6739,15.9449,15.9883,16.2092,15.8891,15.2875,15.564,15.0409,13.9914,14.7732,14.87,16.3139,14.778,14.8041,15.1638,15.5031,15.3337,14.7238,14.3725
1880,1880,1880.54166666667,7,15.7487,16.5033,14.5757,15.9802,15.53,15.1596,15.6706,14.7848,14.6486,14.3352,15.0591,15.5589000000001,15.3976,15.7227,16.6808,16.9484,16.9577,16.1313,16.4581,16.4712,16.0222,15.7117,14.3506,15.1476,16.8691,15.1281,15.1616,15.424,15.6407,15.8466,15.0902,14.7862,15.6498,15.9389,15.7487,16.5033,14.5757,15.9802,15.53,15.4913,15.1596,15.3917,16.0708,15.6706,14.7848,14.6486,14.3352,15.0591,15.5589000000001,15.3976,15.7227,16.6808,16.9484,16.9577,16.0637,16.1313,16.4581,16.4712,16.2379,16.0222,15.6178,15.7117,15.2632,14.3506,15.1476,15.3386,16.8691,15.1281,15.1616,15.424,15.6407,15.8466,15.0902,14.7862,15.7487,16.5033,15.53,15.1596,14.7848,15.0591,15.5589000000001,15.3976,15.7227,16.6808,16.9484,16.9577,16.1313,16.4581,16.4712,16.0222,15.7117,14.3506,15.1476,16.8691,15.1281,15.1616,15.8466,15.0902,14.7862,15.6498,15.9389,15.7487,14.5757,15.9802,15.53,15.4913,15.1596,15.3917,16.0708,15.6706,14.7848,14.6486,14.3352,15.0591,15.5589000000001,15.3976,15.7227,16.6808,16.9484,16.9577,16.1313,16.4581,16.4712,16.0222,15.6178,15.7117,15.2632,14.3506,15.1476,15.3386,16.8691,15.1281,15.1616,15.424,15.6407,15.8466,15.0902,14.7862
1880,1880,1880.625,8,15.6056,16.1722,14.4257,15.5541,15.3134,14.8621,15.5126,14.5483,14.2817,14.0872,14.8483,15.4951,15.1321,15.427,16.4068,16.614,16.6405,16.0983,16.2485,16.3402,15.7645,15.4412,14.3162,15.1281,16.4442,14.8231,14.8447,15.064,15.3998,15.46,15.0596,14.6463,15.4232,15.8532,15.6056,16.1722,14.4257,15.5541,15.3134,15.2412,14.8621,15.0506,15.7262,15.5126,14.5483,14.2817,14.0872,14.8483,15.4951,15.1321,15.427,16.4068,16.614,16.6405,15.9335,16.0983,16.2485,16.3402,16.1502,15.7645,15.2166,15.4412,14.8758,14.3162,15.1281,14.9656,16.4442,14.8231,14.8447,15.064,15.3998,15.46,15.0596,14.6463,15.6056,16.1722,15.3134,14.8621,14.5483,14.8483,15.4951,15.1321,15.427,16.4068,16.614,16.6405,16.0983,16.2485,16.3402,15.7645,15.4412,14.3162,15.1281,16.4442,14.8231,14.8447,15.46,15.0596,14.6463,15.4232,15.8532,15.6056,14.4257,15.5541,15.3134,15.2412,14.8621,15.0506,15.7262,15.5126,14.5483,14.2817,14.0872,14.8483,15.4951,15.1321,15.427,16.4068,16.614,16.6405,16.0983,16.2485,16.3402,15.7645,15.2166,15.4412,14.8758,14.3162,15.1281,14.9656,16.4442,14.8231,14.8447,15.064,15.3998,15.46,15.0596,14.6463
1880,1880,1880.70833333333,9,14.9976,15.4544,13.7566,14.7828,14.4961,14.1584,14.522,13.7559,13.4489,13.1234,14.3339,14.7558,14.26,14.6598,15.6867,15.959,16.0343,15.5164,15.6648,15.731,15.0414,14.5984,13.4336,14.3156,15.6862,13.9858,14.2037,14.4422,14.6922,14.4497,14.2678,14.0276,14.683,15.0334,14.9976,15.4544,13.7566,14.7828,14.4961,14.4246,14.1584,14.1757,14.9493000000001,14.522,13.7559,13.4489,13.1234,14.3339,14.7558,14.26,14.6598,15.6867,15.959,16.0343,15.1432,15.5164,15.6648,15.731,15.3961,15.0414,14.4087,14.5984,14.1375,13.4336,14.3156,14.3674,15.6862,13.9858,14.2037,14.4422,14.6922,14.4497,14.2678,14.0276,14.9976,15.4544,14.4961,14.1584,13.7559,14.3339,14.7558,14.26,14.6598,15.6867,15.959,16.0343,15.5164,15.6648,15.731,15.0414,14.5984,13.4336,14.3156,15.6862,13.9858,14.2037,14.4497,14.2678,14.0276,14.683,15.0334,14.9976,13.7566,14.7828,14.4961,14.4246,14.1584,14.1757,14.9493000000001,14.522,13.7559,13.4489,13.1234,14.3339,14.7558,14.26,14.6598,15.6867,15.959,16.0343,15.5164,15.6648,15.731,15.0414,14.4087,14.5984,14.1375,13.4336,14.3156,14.3674,15.6862,13.9858,14.2037,14.4422,14.6922,14.4497,14.2678,14.0276
1880,1880,1880.79166666667,10,13.9197,14.5698,12.8185,13.7905,13.4841,13.1291000000001,13.413,12.687,12.4549,11.9262,13.501,13.5746,13.1029,13.4428,14.6082,14.9009,14.9873,14.3149,14.6508,14.7178,14.2369,13.5538,12.14,13.0733,14.4455,13.0099,13.1905,13.4563,13.7063,13.1758,13.1424,12.676,13.619,14.0753,13.9197,14.5698,12.8185,13.7905,13.4841,13.2897,13.1291000000001,13.1487,13.7952,13.413,12.687,12.4549,11.9262,13.501,13.5746,13.1029,13.4428,14.6082,14.9009,14.9873,14.1808,14.3149,14.6508,14.7178,14.3481,14.2369,13.3009,13.5538,13.1584,12.14,13.0733,12.7361,14.4455,13.0099,13.1905,13.4563,13.7063,13.1758,13.1424,12.676,13.9197,14.5698,13.4841,13.1291000000001,12.687,13.501,13.5746,13.1029,13.4428,14.6082,14.9009,14.9873,14.3149,14.6508,14.7178,14.2369,13.5538,12.14,13.0733,14.4455,13.0099,13.1905,13.1758,13.1424,12.676,13.619,14.0753,13.9197,12.8185,13.7905,13.4841,13.2897,13.1291000000001,13.1487,13.7952,13.413,12.687,12.4549,11.9262,13.501,13.5746,13.1029,13.4428,14.6082,14.9009,14.9873,14.3149,14.6508,14.7178,14.2369,13.3009,13.5538,13.1584,12.14,13.0733,12.7361,14.4455,13.0099,13.1905,13.4563,13.7063,13.1758,13.1424,12.676
1880,1880,1880.875,11,12.9536,13.627,11.8847,12.6936,12.4271,12.1663,12.2273,11.5399,11.3635,10.8285,12.6349,12.3518,12.0023,12.3440000000001,13.6149,13.9264,14.0247,13.2648,13.361,13.5261,13.0123,12.5352,10.8479,12.0124,13.2085,12.4354,12.413,12.2266,12.3932,12.0478,12.3226,11.6071,12.7302,13.19,12.9536,13.627,11.8847,12.6936,12.4271,12.389,12.1663,12.0438,12.7206,12.2273,11.5399,11.3635,10.8285,12.6349,12.3518,12.0023,12.3440000000001,13.6149,13.9264,14.0247,13.4091,13.2648,13.361,13.5261,13.3337,13.0123,12.1313,12.5352,12.1888,10.8479,12.0124,11.2744,13.2085,12.4354,12.413,12.2266,12.3932,12.0478,12.3226,11.6071,12.9536,13.627,12.4271,12.1663,11.5399,12.6349,12.3518,12.0023,12.3440000000001,13.6149,13.9264,14.0247,13.2648,13.361,13.5261,13.0123,12.5352,10.8479,12.0124,13.2085,12.4354,12.413,12.0478,12.3226,11.6071,12.7302,13.19,12.9536,11.8847,12.6936,12.4271,12.389,12.1663,12.0438,12.7206,12.2273,11.5399,11.3635,10.8285,12.6349,12.3518,12.0023,12.3440000000001,13.6149,13.9264,14.0247,13.2648,13.361,13.5261,13.0123,12.1313,12.5352,12.1888,10.8479,12.0124,11.2744,13.2085,12.4354,12.413,12.2266,12.3932,12.0478,12.3226,11.6071
1880,1881,1880.95833333333,12,12.3237,12.9807,11.3927,11.8863,11.9797,11.3615,11.6274,10.8452,10.889,10.2537,11.6194,11.7166,11.5185,11.8495,12.9227,13.4536,13.437,12.5556,12.7704,12.7115,12.14,11.501,10.3443,11.5041000000001,12.5419,11.907,12.0928,11.6742,11.9203,11.5786,11.4957,11.3037,11.9678,12.3375,12.3237,12.9807,11.3927,11.8863,11.9797,11.9455,11.3615,11.4043,12.1979,11.6274,10.8452,10.889,10.2537,11.6194,11.7166,11.5185,11.8495,12.9227,13.4536,13.437,12.8719,12.5556,12.7704,12.7115,12.5106,12.14,11.2205,11.501,11.5179,10.3443,11.5041000000001,10.2987,12.5419,11.907,12.0928,11.6742,11.9203,11.5786,11.4957,11.3037,12.3237,12.9807,11.9797,11.3615,10.8452,11.6194,11.7166,11.5185,11.8495,12.9227,13.4536,13.437,12.5556,12.7704,12.7115,12.14,11.501,10.3443,11.5041000000001,12.5419,11.907,12.0928,11.5786,11.4957,11.3037,11.9678,12.3375,12.3237,11.3927,11.8863,11.9797,11.9455,11.3615,11.4043,12.1979,11.6274,10.8452,10.889,10.2537,11.6194,11.7166,11.5185,11.8495,12.9227,13.4536,13.437,12.5556,12.7704,12.7115,12.14,11.2205,11.501,11.5179,10.3443,11.5041000000001,10.2987,12.5419,11.907,12.0928,11.6742,11.9203,11.5786,11.4957,11.3037
