"year","met_year","yr_part","month","m0001","m0002","m0003","m0004","m0005","m0006","m0007","m0008","m0009","m0010","m0011","m0012","m0013","m0014","m0015","m0016","m0017","m0018","m0019","m0020","m0021","m0022","m0023"
1900,1900,1900.04166666667,1,9.97230000000002,10.7431,10.1428,10.4747,11.0978,13.2064,10.2198,10.8098,12.159,12.6652,11.8265,12.3509,10.8594000000001,10.7146,11.3145,12.2115,11.2124,11.9742,10.4634,11.4709,10.4027,10.237,11.6671
1900,1900,1900.125,2,10.2656,10.9345,10.5253,11.1255,11.1289,13.4317,10.4401,11.3314,12.3364,13.4587,12.2693,12.8542,11.3454,11.2197,11.481,12.3767,11.4777,12.3438,10.9691,11.4612,10.7707,10.7428,11.7939
1900,1900,1900.20833333333,3,11.3589,11.753,11.2641,12.1733,11.7844,14.0355,11.1605,11.9244,12.7529,14.4194,12.8715,13.5984,11.685,11.8039,12.0797,12.8105,12.1916000000001,13.0666000000001,11.8058,12.1974,11.5607,11.2851,12.5963
1900,1900,1900.29166666667,4,12.7068,12.7624,12.4298,13.0353,12.7567,15.0822,12.1421,12.7998,13.4639,15.2632,13.8832,14.709,12.4886,12.5838,13.1395,13.6881,13.3694,14.0955,12.8734,13.0013,12.3395,12.44,13.7653
1900,1900,1900.375,5,13.6629,13.7823,13.3218,13.8185,13.6252,15.8645,13.358,13.9046,14.1986,16.0633,14.7293,15.5429,13.2844,13.6034,14.1898,14.6318,14.3328,15.161,13.6991,13.8475,12.9013,13.5454,14.8485
1900,1900,1900.45833333333,6,14.4183,14.3387,13.6889,14.4731,14.442,16.485,14.0764,14.8225,14.8833,16.6845,15.4331,16.1543,13.6235,14.3061,14.9545,15.4153,14.964,15.7438,14.2814,14.5032,13.3414,14.3586,15.3992
1900,1900,1900.54166666667,7,14.604,14.4171,13.8236,14.7037,14.6199,16.6235,14.2822,15.2146,15.3804,17.0034,15.915,16.592,13.5831,14.6453,15.2559,15.6498,15.2609,15.9392,14.511,14.7398,13.4001,14.7537,15.536
1900,1900,1900.625,8,14.2923,14.1521,13.4332,14.5003,14.2571,16.4836,13.9844000000001,14.7190000000001,15.3477,16.8032,15.8613,16.5247,13.2744,14.5149,14.9678,15.3182,15.1288,15.6842,14.0688,14.6457,13.451,14.5541,15.5278
1900,1900,1900.70833333333,9,13.5173,13.4773,12.8558,13.6987,13.5016,15.5381,13.1533,14.0409,14.7597,15.9049,14.8682,15.7563,12.9149,13.6687,14.1067,14.7038,14.4643,15.0481,13.1935,14.0983,13.1376,13.8813,14.7203
1900,1900,1900.79166666667,10,12.3771,12.7256,12.1405,12.5832,12.3884,14.8038,11.8692,12.8815,13.8224,14.6634,13.4204,14.7759,12.2805,12.4808,13.1218,13.8286,13.4142000000001,14.0332,12.2231,13.1705,12.4488,12.6382,13.8939
1900,1900,1900.875,11,11.21,11.8608,11.4663,11.4868,11.5658,13.8607,10.9367,11.711,12.9929,13.3643,12.2999,13.6137,11.4709,11.5226,12.2004,12.826,12.2753,13.0434,11.2003,12.3513,11.2201,11.4084,12.9148
1900,1901,1900.95833333333,12,10.3123000000001,11.1688,10.6399,10.7154,10.8955,13.3154,10.4631,10.9581,12.3338,12.7055,11.8535,12.912,11.15,10.893,11.4643,12.3364,11.4964000000001,12.2629,10.5986,11.722,10.5213,10.5324,12.0794
1901,1901,1901.04166666667,1,9.82030000000003,10.6764,10.1496,10.7494,10.8022,13.1673,10.0497,11.3133,12.0307,12.7997,11.8935,12.9528,10.9637,10.8095,11.335,12.1045,11.2135,12.1074,10.4564,11.5714,10.1428,10.1401,11.8539
1901,1901,1901.125,2,10.4562,10.9825,10.455,11.1753,11.162,13.6702,10.3168,11.652,12.2859,13.451,12.3363000000001,12.8993,11.2552,11.2989,11.509,12.4239,11.3794,12.3729,10.8891,11.7238,10.6048,10.5357,12.0700000000001
1901,1901,1901.20833333333,3,11.1131,11.7776,11.1916000000001,12.0791,11.9016,13.9696,10.9102,12.3823,12.7694,14.3361,12.8961,13.7653,11.7731,11.6861,12.0744,12.7955,12.3668,13.1478,11.7634,12.2806,11.3925,11.0621,12.7031
1901,1901,1901.29166666667,4,12.3424,12.8328,12.1156,13.139,12.7847,14.8141,11.9425,13.0782,13.4805,15.2392,13.8223,14.8808,12.7878,12.8437,13.0288,13.6492,13.4009,14.2203,12.7967,13.1995,12.2258,12.1142,13.7177
1901,1901,1901.375,5,13.4049,13.7656,13.1564,13.8047,13.9824,15.758,13.2891,14.0438,14.213,16.0475,14.6899,15.5715,13.331,13.6484,14.1946,14.5852,14.2981,15.2153,13.7017,13.9285,12.9053,13.1204,15.0386
1901,1901,1901.45833333333,6,14.1679,14.3328,13.5922,14.4467,14.4467,16.3307,13.9017,15.0295,14.8935,16.6576,15.4222,16.4214,13.7497,14.3609,14.9113,15.2569,14.8936,15.8279,14.3558,14.511,13.2065,14.3008,15.6185
1901,1901,1901.54166666667,7,14.4391,14.5083,13.9069,14.7091,14.6194,16.4546,14.3247,15.3071,15.3727,17.0176,15.9085,16.8119,13.7799,14.913,15.2283,15.5418,15.2101,15.9634,14.5893,14.7647,13.3705,14.5307,15.8168
1901,1901,1901.625,8,14.1718,14.1243,13.4628,14.3567,14.4591,16.3299,13.884,15.1037,15.4332,16.8927,15.8367,16.7442,13.4457,14.5898,14.9754,15.3625,15.0302,15.7265,14.1689,14.5532,13.2982,14.3676,15.1981
1901,1901,1901.70833333333,9,13.3371,13.393,12.7154,13.6109,13.6253,15.5611,12.9804,14.2313,14.7882,15.9656,14.8159,16.0444,12.8879,13.8598,14.1546,14.6814,14.3483,15.0454,13.3434,14.0288,12.9899,13.6145,14.5789
1901,1901,1901.79166666667,10,12.3057,12.6037,12.2225,12.4046,12.9113,14.4608,11.9176,12.9681,13.8521,14.649,13.3657,15.1225,12.0893,12.625,13.1286,13.7903,13.3725,14.0166,12.2969000000001,13.1097,12.2565,12.4778,13.5817
1901,1901,1901.875,11,11.1621,11.8455,11.4302,11.2317,11.9923,13.6052,10.6814,11.7993,13.0333,13.292,12.3233,14.1078,11.4228,11.5012,12.2605,12.9348,12.2101,13.0218,11.2359,12.1687,11.1206,11.3067,12.5645
1901,1902,1901.95833333333,12,10.169,11.1426,10.8642,10.6939,11.5537,13.0669,10.0379,10.981,12.2414,12.6653,11.8585,13.0387,11.2064,11.1085,11.5959,12.2433,11.3159,12.2926,10.5662,11.5543,10.1613,10.3723,11.6651
1902,1902,1902.04166666667,1,9.8818,10.6295,10.3444,10.6246,11.2178,12.7085,9.92320000000001,10.9807,12.1167,12.7711,11.9085,12.9087,11.192,10.7076,11.2945,12.233,11.0539,11.9645,10.5666000000001,11.4151,9.97370000000001,10.3382,11.1527
1902,1902,1902.125,2,10.0687,10.9352,10.6521,11.3517000000001,11.3449,12.9804,10.2344000000001,11.6059,12.2918,13.4277,12.2533,13.5816,11.0402,11.4188,11.6316,12.481,11.3082,12.2186,11.0097,11.527,10.5734,10.4123,11.8088
1902,1902,1902.20833333333,3,11.1186,11.8373,11.3676,11.977,12.1338,13.565,10.7499,12.431,12.9136,14.2523,12.9762,14.0532,11.6141,12.0189,12.1441,13.0001,12.1085,13.1139,11.8993,12.1322,11.4337,11.0375,12.366
1902,1902,1902.29166666667,4,12.5187,12.9066,12.4601,12.8028,13.0569,14.6324,11.9224,13.054,13.6006,15.2571,13.9086,15.1251,12.3597,12.7272,13.1571,13.6704,13.1201,14.2055,12.8781,13.0382,12.3348,12.3018,13.5786
1902,1902,1902.375,5,13.4613000000001,13.8485,13.4021,13.7138,14.1051,15.6004,13.0963,14.0338,14.2718,16.0229,14.6987,15.9386,13.1242,13.8294,14.1234,14.6165,14.0731,15.1439,13.7684,13.8576,12.9264,13.1861,14.6099
1902,1902,1902.45833333333,6,14.167,14.3959,13.9796,14.357,14.7646,16.1948,13.9559,15.2222,14.9809,16.655,15.47,16.6522000000001,13.665,14.6094000000001,14.9038,15.3454,14.6388,15.7431,14.3904,14.4251,13.2422,14.0781,15.2441
1902,1902,1902.54166666667,7,14.53,14.5479,14.0791,14.5768,14.8463,16.3472,14.0699,15.5786,15.4812,16.951,15.9315,17.0114,13.6967,14.9422,15.2524,15.61,14.8149,15.9423,14.6475,14.7484,13.426,14.5976,15.5152
1902,1902,1902.625,8,14.3029,14.2323,13.6514,14.3289,14.4228,16.1914,13.8192,15.1562,15.4024,16.7891,15.8873,16.9272,13.5228,14.6831,15.0232,15.4197,14.6746,15.6923,14.2272,14.6092,13.4192,14.374,15.2345
1902,1902,1902.70833333333,9,13.5547,13.516,12.9495,13.6322,13.564,15.5064,12.8043,14.3795,14.7728,15.9605,14.849,16.0961,13.1166,13.9927,14.2362,14.6674,14.0522,15.0122,13.3311,14.0176,13.0494,13.6303,14.352
1902,1902,1902.79166666667,10,12.5337,12.7581,12.1783,12.4286,12.8053,14.5692,11.7913,13.1346,13.8386,14.546,13.347,15.0099,12.3479,12.7702,13.2,13.7382,13.0918,14.0363,12.3237,13.0542,12.3107,12.5069,13.3708
1902,1902,1902.875,11,11.3156,11.9757,11.3894,11.4626,11.8625,13.6539,10.5436,12.1432,12.9034,13.1714,12.2819,13.8389,11.6328,11.6563,12.2128,12.7094,12.0298,12.9156,11.3563,12.1856,11.2389,11.4025,12.45
1902,1903,1902.95833333333,12,10.2831,11.1385,10.6525,10.5861,11.1817,13.2132,10.084,11.3215,12.3045,12.5045,11.8839,13.0614,11.1624,11.0926,11.6086,12.1181,11.253,12.1924,10.5873,11.5015,10.309,10.561,11.7024
1903,1903,1903.04166666667,1,10.0399,10.6564,10.3895,10.4388,11.0009,13.0863000000001,9.7928,11.5094,12.0872,12.5866,11.789,12.9212,11.2602,10.9289,11.3463,12.1555,10.9711,11.9616,10.4666,11.2712,10.0538,10.2258,11.4518
1903,1903,1903.125,2,10.4477,10.9216,10.4876,11.1216,11.4416000000001,13.3284,9.9973,11.8315,12.2389,13.2027,12.2305,13.156,11.3043,11.173,11.5427,12.2423,11.4195,12.2519,10.9313,11.4254,10.4523,10.5207,11.6829
1903,1903,1903.20833333333,3,11.492,11.7896,11.0809,12.085,12.0052,13.9091,10.738,12.3941,12.7702,14.0012,12.895,13.7699,11.8903,11.9111,12.2394,12.6512,12.124,12.9666,11.6666,11.8838,11.1839000000001,11.2418,12.4105
1903,1903,1903.29166666667,4,12.6847,12.8401,12.1276,12.8842,13.132,14.8501,11.6786,13.2358,13.5253,14.9838,13.6963,14.7575000000001,12.5214,12.6333,13.1276,13.6462,13.1629,14.087,12.6817,12.6895,11.9616,12.2107,13.6852
1903,1903,1903.375,5,13.7303,13.8053,13.1791,13.7956,13.955,15.9276,12.9186,14.2057,14.3235,15.7616,14.5822,15.5592,13.208,13.6161,14.171,14.4308,14.1199,15.174,13.6346,13.4846,12.5919,13.3802,14.8516
1903,1903,1903.45833333333,6,14.4347,14.3799,13.7852,14.3146,14.6022,16.5728,13.718,15.1882,14.8873,16.4182,15.2966,16.3468,13.6352,14.3565,14.879,15.2888,14.6769,15.7747,14.253,14.0167,12.9288,14.124,15.4393
1903,1903,1903.54166666667,7,14.8102,14.5226,13.7303,14.5522,14.6648,16.7381,13.9179,15.4279,15.38,16.7025,15.7011,16.8202,13.557,14.7996,15.1934,15.5135,14.98,15.9717,14.503,14.3277,13.0878,14.5333,15.558
1903,1903,1903.625,8,14.5706,14.196,13.4934,14.2932,14.2299,16.476,13.5547,14.8827,15.3255,16.5361,15.6317,16.6314,13.5341,14.7441,14.9399,15.1447,14.8324,15.7144,14.063,14.178,13.0975,14.3633,15.4747
1903,1903,1903.70833333333,9,13.7305,13.5062,12.7637,13.5403,13.4418,16.007,12.7663,14.0337,14.7873,15.6652,14.6347,15.8609,12.7644,13.9178,14.0801,14.4582,14.1134,15.0657,13.2523,13.6292,12.738,13.7054,14.7695000000001
1903,1903,1903.79166666667,10,12.5951,12.733,12.0073,12.3769,12.4961,15.1164,11.7592,12.9237,13.826,14.3498,13.19,14.7808,12.0822,12.7503,13.0816,13.5287,13.1082,14.0548,12.1653,12.6756,11.9644,12.5335,14.0313
1903,1903,1903.875,11,11.3389,11.9741,11.4022000000001,11.0472,11.702,14.0101,10.4942,11.8843,13.0515,13.0598,12.1125,13.653,11.5148,11.6797,12.1869,12.5922,12.0017,13.0188,11.1445000000001,11.8246,10.8218,11.4355,13.137
1903,1904,1903.95833333333,12,10.4362,11.1527,10.69,10.1929,11.0216,13.4531,9.82220000000001,11.1896,12.3853,12.3833,11.5997,12.9795,11.1385,11.1206,11.5229,12.0481,11.1435,12.3247,10.4817,11.2482,9.98380000000003,10.3813,12.1682
1904,1904,1904.04166666667,1,10.0783,10.7202,10.0575,10.2638,10.8869,13.4477,9.88530000000003,11.1388,12.1056,12.583,11.7142,12.664,11.0862,11.163,11.2359,11.9455,10.8996,12.0154,10.3915,10.9372,9.86350000000004,10.0643,11.8311
1904,1904,1904.125,2,10.4332,10.9244,10.4376,10.9937,11.064,13.5527,10.2618000000001,11.6167,12.3169,13.1286,12.1196,13.0002,11.4912,11.3754,11.4925,12.1081,11.1615,12.3286,10.8092,11.2656,10.3121,10.1315,12.1219
1904,1904,1904.20833333333,3,11.5487,11.8724,11.1105,11.8977,11.8387,14.2854,10.9907,12.1107,12.8914,14.0604,12.789,13.7548,11.9627,11.9834,12.0897000000001,12.5996,12.0484,13.2001,11.7187,11.7777,11.0415,11.0534,12.8786
1904,1904,1904.29166666667,4,12.6662,12.8596,12.1582,12.8791000000001,12.7595,15.3834,11.8489,12.8805,13.5364,14.9757,13.6771,14.6692,12.5882,12.8825000000001,13.1115,13.3713,13.1303,14.2897,12.7274,12.7073,11.8979,12.0324,13.9027
1904,1904,1904.375,5,13.6754,13.8314,13.1377,13.665,13.8341,16.4642,12.9788,13.8705,14.2069,15.8725,14.5225,15.5923,13.2728,13.7539,14.16,14.5238000000001,14.1106,15.37,13.6085,13.5308,12.6152,13.0717,15.0024
1904,1904,1904.45833333333,6,14.4271,14.4263,13.6322,14.1816,14.4495,16.9692,13.7417,14.7842,14.8914,16.5091,15.2967,16.3353,13.585,14.5813,14.8835,15.2715,14.6363,15.9562,14.2006,14.059,13.0555,14.1027,15.5605
1904,1904,1904.54166666667,7,14.724,14.5485,13.8289,14.3935,14.5386,17.1509,13.9628,15.0735,15.4094,16.8265,15.8092,16.714,13.5136,14.7703,15.1706,15.5084,14.9501,16.2155,14.4663,14.3603,13.2263,14.4957,15.627
1904,1904,1904.625,8,14.5179,14.1354,13.5874,14.1231,14.3352,16.7343,13.6879,14.7219,15.3301,16.7109,15.7037,16.6318,13.2671,14.5315000000001,14.9141,15.1911,14.8611,15.9817,14.1244,14.2813,13.0624,14.4061,15.3811
1904,1904,1904.70833333333,9,13.6593,13.518,13.0681,13.4141,13.5428,16.0612,12.7615,13.8769,14.6939,15.7699,14.6756,15.8473,12.5789,13.7481,14.1063,14.563,14.2209,15.2368,13.2407,13.7149,12.8371,13.5784,14.4482
1904,1904,1904.79166666667,10,12.7405,12.7649,12.0444,12.3589,12.577,15.1655,11.4045,12.7213,13.8467,14.4112,13.2621,14.8096,12.0839,12.697,13.0657,13.6215,13.1675,14.3151,12.2696,12.8149,12.0365,12.6154,13.5167
1904,1904,1904.875,11,11.5071,11.9991,11.3467,10.982,11.622,14.0987,10.4025,11.4702,12.9708,13.0496,12.2098,13.8188,11.6365,11.4799,12.0481,12.7564,12.141,13.2425,11.1979,11.93,10.9082,11.3447,12.5345
1904,1905,1904.95833333333,12,10.6543,11.2352,10.7404,10.4695,11.0373,13.6119,9.69780000000003,10.933,12.2111,12.4929,11.7863,13.0941,10.9185,10.8181,11.3877,12.1179,11.3166000000001,12.532,10.4677,11.3968,9.98099999999999,10.459,11.6389
1905,1905,1905.04166666667,1,10.1978,10.7826,10.262,10.7118,11.0548,13.4665,9.95830000000001,10.8643,12.1242,12.6096,11.7602,12.8379,10.9443,10.8714000000001,11.0356,12.0065,11.0722,12.3344,10.4536,11.1176,9.95330000000001,10.0494,11.3045
1905,1905,1905.125,2,10.4206,10.9916,10.578,11.1921,11.3058,13.6751,10.1219,11.3203,12.2758,13.1423,12.1894,13.1821,11.2048,11.033,11.3856,12.1325000000001,11.3757,12.682,10.9242,11.3475,10.3518,10.4575,11.4129
1905,1905,1905.20833333333,3,11.3678,11.8675,11.4387,12.1415,11.9981,14.2071,10.8919,12.0074,12.8766,14.1378,12.8871,13.7355,11.7517,11.9158,12.0807,12.7118,12.1763,13.3351,11.6874,11.9474,11.2553,11.3442,12.1226
1905,1905,1905.29166666667,4,12.6374,12.9064,12.447,12.9816,12.8271,15.1352,11.9302,12.9975,13.5188,15.0697,13.7906,14.8495,12.3205,12.6294,13.1261,13.5038,13.2504,14.4903,12.7399,12.815,12.1725,12.368,13.3547
1905,1905,1905.375,5,13.5142,13.8727,13.4282,13.7216,13.8275,16.2104,13.1713,13.7976,14.2857,15.8652,14.6345,15.763,13.1213,13.5649,14.0769,14.3642,14.2382,15.5512,13.6152,13.6934,12.7507,13.2689,14.5305
1905,1905,1905.45833333333,6,14.1645,14.4286,13.8788,14.3288,14.492,16.8394,13.8939,14.7586,14.9512,16.472,15.2964,16.407,13.6303,14.3434,14.8247,15.1276,14.8367,16.0963,14.2396,14.2528,13.0472,14.3204,15.0403
1905,1905,1905.54166666667,7,14.4687,14.6081,13.9768,14.5843,14.7409,16.9151,14.0192,15.169,15.4542,16.8429,15.7893,16.7348,13.6456,14.8175,15.1692,15.4064,15.1201,16.1977,14.6005,14.5401,13.2294,14.831,15.1877
1905,1905,1905.625,8,14.2811,14.174,13.6525,14.3435,14.4765,16.6198,13.8727,14.8734,15.3531,16.6233,15.6991,16.7147000000001,13.4088,14.5476,14.9066,15.3133,14.8793,15.8548,14.1564,14.4415,13.2642,14.5464,15.0209
1905,1905,1905.70833333333,9,13.4969,13.5371,12.9977,13.6353,13.639,15.9227,12.9349,14.0492,14.8001,15.7532,14.7494,15.9485,12.9195,13.6508,14.0081,14.4629,14.2597,15.1586,13.3591,13.858,12.939,13.8627,14.3123000000001
1905,1905,1905.79166666667,10,12.318,12.7471,12.0137,12.6759,12.5949,15.0078,11.659,12.9449,13.9606,14.4388,13.2972,14.9378,12.1978,12.5418,12.9289,13.7843,13.1954,14.115,12.3482,12.9561,12.1313,12.7406,13.3774
1905,1905,1905.875,11,11.2158,11.982,11.495,11.5312,11.7845,14.0257,10.7548,11.9186,13.0082,13.1803,12.2985,13.9591,11.6319,11.4304,11.9757,12.7159,12.1029,12.9577,11.3233,12.0826,11.0579,11.474,12.2826
1905,1906,1905.95833333333,12,10.2357,11.2651,10.8061,10.9383,11.1522000000001,13.49,10.275,11.2528,12.2059,12.5093,11.7796,13.2269,11.2301,10.9489,11.3973,12.2414,11.2996,12.2803,10.5805,11.5222,10.253,10.3953,11.6757
1906,1906,1906.04166666667,1,9.77730000000003,10.7655,10.3393,11.081,11.1068,13.4438,10.2352,11.3200000000001,12.1749,12.5784,11.7624,12.8442,11.1222,10.907,11.2083,12.1483,11.1174,12.0249,10.5079,11.3758,10.0238000000001,10.1164,11.4766
1906,1906,1906.125,2,10.2552,10.9699,10.6592,11.859,11.228,13.3242,10.6986,11.6424,12.3139,13.1765,12.1735,13.2314,11.3579,11.1909,11.3279,12.429,11.4288,12.3413,11.1513,11.4076,10.663,10.288,11.6849
1906,1906,1906.20833333333,3,11.1638,11.7635,11.2892000000001,12.3991,11.8761,14.0276,11.3248,12.152,12.8405,14.1242,12.9273,14.0099,11.8116,11.7608,12.0844,12.8296,12.3377,12.9799,11.9456,12.0218,11.2803,11.1971,12.3892
1906,1906,1906.29166666667,4,12.2977,12.9249,12.2982,13.1363,12.8102,14.955,12.1689,12.7926,13.3973,15.1262,13.802,14.8477,12.6064,12.6538,13.0797,13.6476,13.3668,14.0925,12.8834,12.9141,12.1942,12.518,13.365
1906,1906,1906.375,5,13.3082,13.9183,13.2163,13.959,13.7798,15.9633,13.418,13.892,14.1774,15.9284,14.6468,15.7986,13.2129,13.6009,14.0061,14.6109,14.2736,15.1543,13.767,13.7339,12.8195,13.607,14.4166
1906,1906,1906.45833333333,6,14.0846,14.3843,13.6673,14.7142,14.4853,16.4673,14.0613,14.9296000000001,14.8959,16.5754,15.468,16.4645,13.7601,14.3323,14.8186,15.34,14.8517000000001,15.6135,14.3725,14.2762,13.0697,14.3607,15.19
1906,1906,1906.54166666667,7,14.4641,14.5474,13.9201,14.9811,14.6053,16.5998,14.063,15.2785,15.3873,16.8785,15.9223,16.8312,13.8182,14.6135,15.1067,15.5199,15.2237,15.8234,14.6206,14.5545,13.3133,14.6588,15.3438
1906,1906,1906.625,8,14.2327,14.1885,13.4767000000001,14.7309,14.351,16.3364,13.6769,14.8954,15.423,16.6618,15.805,16.7638,13.4795,14.4019,14.9039,15.2192,15.1349,15.5731,14.2066,14.4852,13.3501,14.451,15.0819
1906,1906,1906.70833333333,9,13.4492,13.4575,12.6964,14.0242,13.4885,15.5942,12.7754,14.1558,14.8377,15.7894,14.8303,15.9655,13.0017,13.6465,14.0931,14.6125,14.4324,14.8666,13.3405,13.8429,12.9795,13.7345,14.4886
1906,1906,1906.79166666667,10,12.3848,12.6653,11.9776,12.9524,12.5364,14.6456,11.6285,13.039,13.8092,14.4448,13.3426,15.0206,12.3841,12.5651,12.9947,13.7454,13.4745,13.7813,12.3026,12.9683,12.2801,12.7387,13.6846
1906,1906,1906.875,11,11.2996,11.8964,11.3417,12.0974000000001,11.639,13.7254,10.4445,11.8452,12.9707,13.1021,12.2481,13.9497,11.602,11.3762,12.0637,12.9013,12.4728,12.6864,11.2762,12.1822,11.3302,11.4526,12.6905
1906,1907,1906.95833333333,12,10.2397,11.1824,10.5978,11.2821,11.1231,13.113,9.58760000000001,11.099,12.281,12.406,11.8547,12.9676,11.3174,10.9951,11.4155,12.3869,11.6298,11.9182,10.5837,11.5664,10.3485,10.4649,12.0299
1907,1907,1907.04166666667,1,9.79840000000002,10.6394,10.1085,11.2925,10.8873,12.9466,9.4144,11.1007,12.0602,12.5191,11.8038,12.6993000000001,11.2083,10.5987,11.1633,12.2266,11.1692,11.7349,10.4467,11.2665,10.0943,10.3058,11.7191
1907,1907,1907.125,2,10.2316,10.8469,10.6139,11.6886,11.104,13.1712,9.63870000000003,11.4066,12.3745,13.1822,12.2101,13.0299,11.541,11.0457,11.3826,12.5076,11.4857,11.9498,10.8896,11.5111,10.5739,10.613,11.8874
1907,1907,1907.20833333333,3,11.1915,11.7427,11.3147,12.6144,11.7982,13.7612,10.444,12.1648,12.8249,14.1309,12.8826,13.6998,11.7812,11.9453,12.0486,12.9263,12.4111,12.8502,11.7896,12.0707,11.4032,11.2441,12.5928
1907,1907,1907.29166666667,4,12.3069,12.8068,12.0572,13.3511,12.9289,14.7197,11.7241,12.9405,13.5057,15.0787,13.8548,14.6881,12.6248000000001,12.8159,13.0123,13.6707,13.361,13.9127,12.8356,13.0808,12.3085,12.3372,13.6703
1907,1907,1907.375,5,13.4164,13.7732,13.2803,14.1074,13.8459,15.7659,12.9709,14.0303,14.2459,15.9391,14.7363,15.4643,13.4128,13.7071,13.9995,14.6094000000001,14.3032,14.9769,13.6725,13.823,12.7515,13.4432,14.8666
1907,1907,1907.45833333333,6,14.2872,14.4092,13.8478,14.5936,14.4662,16.2466,13.6586,14.9473,14.8858,16.5069,15.4308,16.2304,13.7071,14.4716,14.7745,15.2577,14.8871,15.6162,14.3337,14.3512,13.1289,14.1874,15.511
1907,1907,1907.54166666667,7,14.6245,14.5077,13.8881,14.8364,14.6218,16.4914,13.9189,15.3095,15.3237,16.8601,15.8606,16.7093,13.7035,14.9824,15.1598,15.623,15.1988,15.8421,14.6041,14.6236,13.406,14.585,15.6506
1907,1907,1907.625,8,14.4156,14.1125,13.4787,14.5321,14.3183,16.2084,13.8147,14.8358,15.367,16.6602,15.7536,16.4982,13.4749,14.8622,14.9217,15.3967,14.9955,15.618,14.2059,14.4486,13.3552,14.4652,15.3855
1907,1907,1907.70833333333,9,13.6508,13.3824,12.7516,13.6999,13.4406,15.447,13.0352,14.1495,14.7558,15.8103,14.7399,15.7981,13.0586,13.9303,14.0674,14.541,14.3222,14.9855,13.3546,13.8582,12.9698,13.7318,14.5739
1907,1907,1907.79166666667,10,12.6277,12.6957,12.2875,12.634,12.5543,14.6558,11.8658,12.9662,13.8992,14.5395,13.3244,14.5566,12.248,12.9368,13.1099,13.6763,13.3172,13.9641,12.3745,12.9981,12.1539,12.6865,13.6554
1907,1907,1907.875,11,11.5758,11.9613000000001,11.3745,11.4996,11.6716,13.7075,10.7273,11.8412,13.0256,13.2109,12.2839,13.4894,11.5344,11.9734,12.1095,12.7611,12.238,12.8644,11.2455,12.1374,11.057,11.511,12.8752
1907,1908,1907.95833333333,12,10.6843,11.1732,10.6651,10.7135,11.0143,13.2083,10.0055,11.3041,12.3276,12.5854,11.8038,12.8858,10.9864,11.183,11.4932,12.1847,11.4689,12.1907,10.5219,11.4716,10.3271,10.6521,12.0195000000001
1908,1908,1908.04166666667,1,10.3305,10.7457,10.2905,10.4213,10.9413,13.0365,9.94170000000003,11.3651,12.0273,12.6233,11.9475,12.62,10.8905,10.9779,11.317,11.8913,11.1465,12.0477,10.5066,11.166,10.0431,10.4707,11.4694
1908,1908,1908.125,2,10.3201,10.958,10.4611,11.1837,11.3361,13.3563,10.4065000000001,11.6856,12.3152,13.2767,12.2621,12.8207,10.8888,11.1036,11.4043,11.9837,11.4258,12.4416000000001,10.8798,11.3122,10.7096,10.5968,11.9246
1908,1908,1908.20833333333,3,11.3898,11.6681,11.1102,12.0639,12.0481,13.9308,11.0534,12.3238,12.8411,14.1673,12.9283,13.4998000000001,11.552,11.8168,12.0515,12.4989,12.3336,13.1363,11.6703,12.0218,11.3233,11.1867,12.639
1908,1908,1908.29166666667,4,12.541,12.8029,12.2861,12.9271,12.8029,14.8414,12.1062,13.3265,13.4183,15.2837,13.783,14.7099,12.4152,12.882,13.0177,13.3984,13.4178,14.2793,12.7427,12.8919,12.3159,12.3237,13.6291000000001
1908,1908,1908.375,5,13.5924,13.7339,13.3751,13.6231,13.9184,15.9118,13.0495,14.4165,14.2089,15.9587,14.6542,15.5152,13.2192,13.87,14.1509,14.4056,14.3222,15.3007,13.6995,13.737,12.897,13.43,14.9441
1908,1908,1908.45833333333,6,14.2518,14.2829,13.8825000000001,14.186,14.4812,16.4699,13.9784,15.2544,14.9167,16.6288,15.349,16.1493,13.7018,14.5613,14.9053,15.1769,14.8994,15.984,14.3203,14.2763,13.2876,14.3412,15.4104
1908,1908,1908.54166666667,7,14.6424,14.5279,13.8818,14.3714000000001,14.6844,16.7401,14.0336,15.3931,15.3535,16.9301,15.8320000000001,16.5951,13.8416,14.8757,15.2404,15.5018,15.2164,16.1784,14.563,14.5785,13.4683,14.7685,15.4955
1908,1908,1908.625,8,14.4555,14.075,13.4777,14.2081,14.3344,16.567,13.6445000000001,15.0054,15.4018,16.8548,15.7692,16.6391,13.6645,14.71,15.0253,15.2515,15.0901,15.867,14.1388,14.4498,13.4027,14.5765,15.2547
1908,1908,1908.70833333333,9,13.68,13.4695,12.7611,13.435,13.5758,15.8068,12.7183,14.2277,14.7484,15.9235,14.7058,16.0664,13.0706,13.933,14.1528,14.5221,14.4693,15.1929,13.3101,13.9161,13.0492,13.8801,14.5388
1908,1908,1908.79166666667,10,12.5943,12.6226,12.1021,12.3661,12.6874,15.0791,11.6256,13.2172,13.938,14.6047,13.2844,14.8812,12.2885,12.8158,13.1534,13.6924,13.4567,14.2443,12.3255,12.9583,12.3721,12.8525,13.605
1908,1908,1908.875,11,11.4241,11.8922,11.4465,11.1532,11.7479,14.0064,10.6266,12.0904,13.0068,13.2401,12.2905,13.6297,11.4708,11.7982,12.292,12.808,12.4924,13.1299,11.1977,12.1403,11.2939,11.6343,12.5662
