 Scenarios from Hansen et al 1988
 Year
 Effective Forcing (W/m\S2\)
 Year Scenario_A Scenario_B Scenario_C
   1958  0.000000000000000  0.000000000000000  0.000000000000000
   1959  2.013940881600039E-002  1.821088868051665E-002  1.821088868051665E-002
   1960  4.588959272978478E-002  4.160249704602367E-002  4.160249704602367E-002
   1961  6.632589724484871E-002  5.930072567593669E-002  5.930072567593669E-002
   1962  9.382849953637429E-002  8.357302297072311E-002  8.357302297072311E-002
   1963  0.117860452787566  0.103761269257479  0.103761269257479
   1964  0.138370513770257  0.119771976830478  0.119771976830478
   1965  0.163783004177002  0.140094813456542  0.140094813456542
   1966  0.194208526067483  0.164857797829615  0.164857797829615
   1967  0.222633179502894  0.186881110490519  0.186881110490519
   1968  0.255730232177770  0.212668397733815  0.212668397733815
   1969  0.297234689591763  0.245814881307239  0.245814881307239
   1970  0.343658564907233  0.282978558451802  0.282978558451802
   1971  0.390932936143884  0.320252347074965  0.320252347074965
   1972  0.436463166238308  0.354776812610612  0.354776812610612
   1973  0.499820239263902  0.405807462093872  0.405807462093872
   1974  0.558855914131079  0.451393654763987  0.451393654763987
   1975  0.598764565357798  0.478279317989254  0.478279317989254
   1976  0.647520876885751  0.514633962240494  0.514633962240494
   1977  0.697886642254940  0.553100321861502  0.553100321861502
   1978  0.756051916226041  0.600362000330850  0.600362000330850
   1979  0.806905862015511  0.640917440736332  0.640917440736332
   1980  0.862183215634694  0.686302980571542  0.686302980571542
   1981  0.918436647814552  0.731590110980443  0.728129291664383
   1982  0.967954362510602  0.770234204386276  0.763270797689855
   1983  1.02646767789690  0.817974065580862  0.807465918071163
   1984  1.09573764584272  0.876564185070484  0.862468755157983
   1985  1.15331405585417  0.923553397012077  0.905605643571503
   1986  1.21137968557051  0.970990224771361  0.948700568727162
   1987  1.27044672526189  1.01913311183707  0.992008466018873
   1988  1.33053848943276  1.06799609834269  1.03553978616818
   1989  1.39167892190912  1.11759357436326  1.07930524723184
   1990  1.45389261445801  1.16794028999016  1.12331584335908
   1991  1.51720482594896  1.21517851349977  1.16299003160478
   1992  1.58164150207173  1.26283915174414  1.20100451923594
   1993  1.64722929562524  1.31092826914104  1.23737422981892
   1994  1.71399558739295  1.35945203543061  1.27211393471058
   1995  1.78196850762008  1.40841672780897  1.30523825481788
   1996  1.85117695810878  1.45782873309667  1.33676166233472
   1997  1.92165063494745  1.50769454994215  1.36669848245633
   1998  1.99342005189114  1.55802079106080  1.39506289507158
   1999  2.06651656440994  1.60881418550987  1.42186893643348
   2000  2.14097239442328  1.66008158099979  1.44713050080823
   2001  2.21682065573804  1.70774027744136  1.44415483510443
   2002  2.29409538020907  1.75550250178424  1.44120814426339
   2003  2.37283154464132  1.80337016855195  1.43829011386861
   2004  2.45306509845305  1.85134520198751  1.43540043320722
   2005  2.53483299212042  1.89942953623443  1.43253879522395
   2006  2.61817320642413  1.94762511551760  1.42970489647570
   2007  2.70312478251957  1.99593389432403  1.42689843708679
   2008  2.78972785285249  2.04435783758333  1.42411912070463
   2009  2.87802367294287  2.09289892084814  1.42136665445609
   2010  2.96805465406042  2.14155913047441  1.41864074890438
   2011  3.05986439681603  2.19015261434939  1.41594111800645
   2012  3.15349772569395  2.23849397330159  1.41326747907097
   2013  3.24900072455073  2.28658585658147  1.41061955271684
   2014  3.34642077310754  2.33443088089331  1.40799706283226
   2015  3.44580658446359  2.38203163091662  1.40539973653423
   2016  3.54720824365924  2.42939065981694  1.40282730412871
   2017  3.65067724731862  2.47651048974640  1.40027949907113
   2018  3.75626654440246  2.52339361233414  1.39775605792753
   2019  3.86403057810315  2.57004248916708  1.39525672033616
   2020  3.97402532891523  2.61645955226096  1.39278122896951
   2021  4.08630835891573  2.66264720452226  1.39032932949693
   2022  4.20093885729035  2.70860782020090  1.38790077054763
   2023  4.31797768714251  2.75434374533414  1.38549530367419
   2024  4.43748743362423  2.79985729818184  1.38311268331659
   2025  4.55953245342907  2.84515076965329  1.38075266676659
   2026  4.68417892568904  2.89022642372583  1.37841501413263
   2027  4.81149490431929  2.93508649785538  1.37609948830522
   2028  4.94155037185589  2.97973320337923  1.37380585492263
   2029  5.07441729483411  3.02416872591110  1.37153388233719
   2030  5.21016968075653  3.06839522572876  1.36928334158186
   2031  5.34888363670207  3.11241483815441  1.36705400633739
   2032  5.49063742962959  3.15622967392785  1.36484565289970
   2033  5.63551154843144  3.19984181957273  1.36265806014787
   2034  5.78358876779477  3.24325333775605  1.36049100951242
   2035  5.93495421393089  3.28646626764096  1.35834428494401
   2036  6.08969543223504  3.32948262523313  1.35621767288257
   2037  6.24790245694160  3.37230440372071  1.35411096222678
   2038  6.40966788284230  3.41493357380817  1.35202394430400
   2039  6.57508693913752  3.45737208404405  1.34995641284052
   2040  6.74425756549339  3.49962186114281  1.34790816393219
   2041  6.91728049038029  3.54168481030088  1.34587899601550
   2042  7.09425931177087  3.58356281550701  1.34386870983890
   2043  7.27530058027867  3.62525773984722  1.34187710843463
   2044  7.46051388482147  3.66677142580419  1.33990399709076
   2045  7.65001194089586  3.70810569555143  1.33794918332373
   2046  7.84391068155315  3.74926235124229  1.33601247685109
   2047  8.04232935116926  3.79024317529386  1.33409368956472
   2048  8.24539060210431  3.83104993066595  1.33219263550431
   2049  8.45322059435096  3.87168436113520  1.33030913083118
   2050  8.66594909827325  3.91214819156446  1.32844299380247
